context_id	query	route	pair_id	in_baseline	baseline_rank	in_v1	v1_rank	rank_delta
D03	eat	direct-english	esp1_dc2e034f372dc8517ef5cea8030cb254	true	2494	false	""	""
D03	eat	direct-english	esp1_dc2e11d13e22f1eb4b04611e2edfe549	true	5082	true	1237	-3845
D03	eat	direct-english	esp1_dc36e1747cfd933a818814d7fa81d3fc	true	1951	false	""	""
D03	eat	direct-english	esp1_dc6ed25a4b91e83f2fcb32ab04d61b1f	true	219	false	""	""
D03	eat	direct-english	esp1_dc841f9ebf729ce1a2576f4080a52666	true	525	false	""	""
D03	eat	direct-english	esp1_dc934d2b13c1c0283d62c476dbbc3b0d	true	5654	true	1083	-4571
D03	eat	direct-english	esp1_dcb7cb0f3ecdfcf27dce1e6ba00469b6	true	4842	false	""	""
D03	eat	direct-english	esp1_dcdd4acd0fa7741a67876f3564f5456a	true	1446	true	1702	256
D03	eat	direct-english	esp1_dcdf5f0b6daeb27382889c9d7dd1a9f5	true	2443	false	""	""
D03	eat	direct-english	esp1_dce07714be89392c178183acf35f4efc	true	1012	true	682	-330
D03	eat	direct-english	esp1_dcf5d8944ed80c4f381ba05f32954d61	true	5286	false	""	""
D03	eat	direct-english	esp1_dcfb5a201f82d2977dec31af59e9f9b4	true	4877	true	1642	-3235
D03	eat	direct-english	esp1_dcfb96cacd3d73967c36c61b6be46cbf	true	6809	false	""	""
D03	eat	direct-english	esp1_dd07c04150f27d078a812d8341331002	true	3630	false	""	""
D03	eat	direct-english	esp1_dd13328b55a072b71c7013533fd863ba	true	5601	true	1123	-4478
D03	eat	direct-english	esp1_dd46113cf084946a9c3d4782ce1dc468	true	3870	true	1653	-2217
D03	eat	direct-english	esp1_dd482b98024e01929af5010182bda081	true	5631	false	""	""
D03	eat	direct-english	esp1_dd4984163cf62cb9a675dba3fd74b14d	true	4431	false	""	""
D03	eat	direct-english	esp1_dd59eb1e1b6a5945edc339ae156d2018	true	3961	false	""	""
D03	eat	direct-english	esp1_dd5dc76889bedf111a52e88231c86741	true	3108	true	1626	-1482
D03	eat	direct-english	esp1_dd6ad8e8eb9f04918d3f963fc8137914	true	4078	false	""	""
D03	eat	direct-english	esp1_dd8ba0ab431dcab4286e7134e0e6bf70	true	5161	false	""	""
D03	eat	direct-english	esp1_dd8d08bdb787112ff924876c67a4e600	true	714	false	""	""
D03	eat	direct-english	esp1_dd93e149d1c6b0b11a277ea750c42eaa	true	6652	false	""	""
D03	eat	direct-english	esp1_dda2d176f211072db61937a90670286c	true	5987	true	47	-5940
D03	eat	direct-english	esp1_dda63f338123fd1ac1383a429b986e48	true	1178	false	""	""
D03	eat	direct-english	esp1_dda6e2733bd272303d6a35c7edb27990	true	3634	false	""	""
D03	eat	direct-english	esp1_dda7ebb65b86afcc3a7e5940034b8f01	true	5930	false	""	""
D03	eat	direct-english	esp1_ddab04bc12a652245669cfb3aaf62097	true	6438	false	""	""
D03	eat	direct-english	esp1_ddc30ef7888100fc96f5b36f35c0ff37	true	4233	false	""	""
D03	eat	direct-english	esp1_ddd9639784dba712fcb623f4da508ca6	true	5842	false	""	""
D03	eat	direct-english	esp1_dddfb3616c175deea031b39ae53bf7dc	true	5304	false	""	""
D03	eat	direct-english	esp1_dde547d070b2ac61203eca80daf539fc	true	4438	true	958	-3480
D03	eat	direct-english	esp1_dded6dc34e3250f515d2024b3e90a721	true	985	false	""	""
D03	eat	direct-english	esp1_ddef8498e06c6971535e6c81fa52f0dd	true	2598	false	""	""
D03	eat	direct-english	esp1_ddf0469d741795a9cb2983661658c138	true	6876	false	""	""
D03	eat	direct-english	esp1_ddf18a1f5ad017875fcafff4b5c828d9	true	1709	true	423	-1286
D03	eat	direct-english	esp1_ddf78898be9d2c1607c495564f13682b	true	4441	false	""	""
D03	eat	direct-english	esp1_ddfdea3fd780afbeaace7fc9d05df25c	true	6535	false	""	""
D03	eat	direct-english	esp1_de0db67d68194286610ec5264f0235d3	true	4182	false	""	""
D03	eat	direct-english	esp1_de132e686e19202f45bc81503b9a0183	true	2018	false	""	""
D03	eat	direct-english	esp1_de1faaa20d562f117607597a92151e54	true	5090	false	""	""
D03	eat	direct-english	esp1_de2ad9da7450d6fa2dacb0619a918aed	true	5907	false	""	""
D03	eat	direct-english	esp1_de34916e89fb5a79f4ffc5cae7e4280e	true	6069	false	""	""
D03	eat	direct-english	esp1_de3dc24e2e1c191d0009559af1e8fbce	true	6059	false	""	""
D03	eat	direct-english	esp1_de50aed7104ce3f71897fbe97e2ee34d	true	1206	false	""	""
D03	eat	direct-english	esp1_de570f45481c8f9134e1501e73144338	true	3162	false	""	""
D03	eat	direct-english	esp1_de64372d883c7d319340757cd4ab4eb2	true	2399	false	""	""
D03	eat	direct-english	esp1_de64f84e99c93dd35a0f48e07f68c9b3	true	140	false	""	""
D03	eat	direct-english	esp1_de67100d812c50f2b8c1e6b59c238ee3	true	5245	false	""	""
D03	eat	direct-english	esp1_de6c856e9b17b6d73b8da33e6face312	true	323	false	""	""
D03	eat	direct-english	esp1_de78331cb89237b93ab3210c0f70547d	true	6629	false	""	""
D03	eat	direct-english	esp1_de8268948058bd64138489c7d3ec4fa5	true	4811	false	""	""
D03	eat	direct-english	esp1_de8bca8faa03fc08312c0a8f63631292	true	4792	false	""	""
D03	eat	direct-english	esp1_de9343aae39f09c35ee5ba1854e76b0c	true	4094	true	355	-3739
D03	eat	direct-english	esp1_de960eaa7c3132b710cd181e976d9214	true	3712	false	""	""
D03	eat	direct-english	esp1_deb039b82beaf5b9a83a697fa86d85d1	true	3813	true	1744	-2069
D03	eat	direct-english	esp1_dec1c7dbb1b1f4397d4b016c2070b2ae	true	2231	true	27	-2204
D03	eat	direct-english	esp1_ded9b3be4453464a82ab85f28091b13b	true	4972	false	""	""
D03	eat	direct-english	esp1_dedc5346e8934af4d76f5cbab20cbd93	true	6362	false	""	""
D03	eat	direct-english	esp1_deddfdf5c023817a54d2723633542c9a	true	1389	false	""	""
D03	eat	direct-english	esp1_dede759bc2445efa2c792eca1f641920	true	951	false	""	""
D03	eat	direct-english	esp1_dee53eec79b05eed0997387981ac4db2	true	1547	false	""	""
D03	eat	direct-english	esp1_defe99bed2d46c1ed746841967da692a	true	5314	false	""	""
D03	eat	direct-english	esp1_df01095206c37767e720f7a89af33667	true	652	false	""	""
D03	eat	direct-english	esp1_df036234106055baec96a7c56125fb31	true	4474	false	""	""
D03	eat	direct-english	esp1_df09eeed8861bb3fa006cf665ede55d9	true	3811	false	""	""
D03	eat	direct-english	esp1_df1724e44d747e7d9dbca0daeedf7b74	true	1487	false	""	""
D03	eat	direct-english	esp1_df1799612cb5f55ee479749b3a22c735	true	2246	false	""	""
D03	eat	direct-english	esp1_df1a933787a5b3445585ac37abbe9a65	true	609	true	835	226
D03	eat	direct-english	esp1_df25b929955c20f35cb38bc27fa02bfa	true	6223	true	1832	-4391
D03	eat	direct-english	esp1_df3874ce8fe39809f3f518b3e41792b7	true	1382	false	""	""
D03	eat	direct-english	esp1_df3e942b2ed1ae0b6d8d70d1ab287124	true	7090	false	""	""
D03	eat	direct-english	esp1_df3fb5fe87ac06b4d9d30fa927ab9f46	true	4647	false	""	""
D03	eat	direct-english	esp1_df49d5074e75d3464b308c10ec5c4e51	true	1631	false	""	""
D03	eat	direct-english	esp1_df53623cdf9d213311131d97040b2bde	true	2362	false	""	""
D03	eat	direct-english	esp1_df56f158386d23ae0f642261f9e4e0eb	true	2060	false	""	""
D03	eat	direct-english	esp1_df577a64538f90f1e60ea094a0bc5dc0	true	2910	true	1027	-1883
D03	eat	direct-english	esp1_df59074bfe13f3d3a218883566efb5af	true	1936	false	""	""
D03	eat	direct-english	esp1_df5d7b123fdaf9aeb8d5cee2c524338d	true	5016	false	""	""
D03	eat	direct-english	esp1_df5f8859c994e5284a063833d4239dd4	true	5758	false	""	""
D03	eat	direct-english	esp1_df65f9114a0482bb175a48aa038f180c	true	722	false	""	""
D03	eat	direct-english	esp1_df6f6005b4334bd3950cc03fdc03e75a	true	6701	true	937	-5764
D03	eat	direct-english	esp1_df706cd32849b87c176c980e0c7e8262	true	1643	false	""	""
D03	eat	direct-english	esp1_df7470c166227ac2d48f826ca906b7f1	true	2179	false	""	""
D03	eat	direct-english	esp1_df7a8cea96ff8ceb376daf15b6385f4b	true	1084	false	""	""
D03	eat	direct-english	esp1_df9336b45b4a53b16d5ddf7bfaf7f17d	true	5689	false	""	""
D03	eat	direct-english	esp1_df9b9e98423a71597041d5bcd6f83216	true	6283	false	""	""
D03	eat	direct-english	esp1_dfb1c8a80fac20d4c2f461568dfa73ac	true	4389	false	""	""
D03	eat	direct-english	esp1_dfc3c0298193714897a693a6cd2c2827	true	4155	true	1127	-3028
D03	eat	direct-english	esp1_dfc6ad363289aaefa5ec5ea039f4252b	true	1468	false	""	""
D03	eat	direct-english	esp1_dfd891460d0781174415aae67ffdd7fa	true	6280	false	""	""
D03	eat	direct-english	esp1_dfda1683884d0d4fd573311fce8d9f5b	true	637	true	798	161
D03	eat	direct-english	esp1_dfeb6c161ac2b0817b358e2ade8db8a6	true	132	false	""	""
D03	eat	direct-english	esp1_dfeb8ef24aa717b78e23159190c3e391	true	3293	false	""	""
D03	eat	direct-english	esp1_dffa40aac4dae1ade06a42fefb838be8	true	3900	false	""	""
D03	eat	direct-english	esp1_e006f7c641d87e6406f8ccb85bbb16e9	true	5471	false	""	""
D03	eat	direct-english	esp1_e00ae2178a7dcf7bb298e19676771656	true	4784	false	""	""
D03	eat	direct-english	esp1_e00ec5766793e1d3b611034dceafd9c5	true	1985	true	322	-1663
D03	eat	direct-english	esp1_e02575d5b1c8d248eb693f02ab156534	true	6810	false	""	""
D03	eat	direct-english	esp1_e025ec20c5739e57f90e0f434a21bc76	true	343	false	""	""
D03	eat	direct-english	esp1_e031bfc09a858a741252fc8eaa8a8dc2	true	4521	false	""	""
D03	eat	direct-english	esp1_e038dfc135d1c7a2c6eff263eb68fe2e	true	4462	false	""	""
D03	eat	direct-english	esp1_e04cf8c877d3399f5a645fc868928e00	true	2316	false	""	""
D03	eat	direct-english	esp1_e070e26cb48f403929cdb92f3987baa4	true	5978	false	""	""
D03	eat	direct-english	esp1_e07a4822a3f47e4a1ae00cea68658927	true	2303	false	""	""
D03	eat	direct-english	esp1_e0808bb9846c941b5f3418caa59f0469	true	4234	false	""	""
D03	eat	direct-english	esp1_e0808c2dfddf8e52f9660762fc5cf181	true	2717	true	199	-2518
D03	eat	direct-english	esp1_e0866cac3032ddfd0c3dfb6988bc4f69	true	2665	true	352	-2313
D03	eat	direct-english	esp1_e08e58daa720e4af8e4357cd215fe4b8	true	3521	false	""	""
D03	eat	direct-english	esp1_e08fa997f82e3f3e87299723326f09ba	true	7124	false	""	""
D03	eat	direct-english	esp1_e09969feb925c7a65cc708f06b166dd0	true	6503	false	""	""
D03	eat	direct-english	esp1_e0a874e08e505a672e8027f071a157fc	true	4918	true	407	-4511
D03	eat	direct-english	esp1_e0b3c59721a409ed2a4594200b5da0d9	true	6887	false	""	""
D03	eat	direct-english	esp1_e0b7decab53cf33f2e7d0b1dcbaedb85	true	2000	false	""	""
D03	eat	direct-english	esp1_e0bd43c8ddb3cbd560b3848335475ad5	true	2253	false	""	""
D03	eat	direct-english	esp1_e0d135ae848e23bafd2dc4a42c8b4447	true	59	true	130	71
D03	eat	direct-english	esp1_e0e73fc9f8aba9ae06655be2381d3702	true	1214	true	999	-215
D03	eat	direct-english	esp1_e0facf813ed26d9d043f7fdfb90f5056	true	839	true	992	153
D03	eat	direct-english	esp1_e1017145217b614f4bd03dc2c59df3c4	true	2106	false	""	""
D03	eat	direct-english	esp1_e102069cb3ee38bbb39097a02be93c3a	true	5645	false	""	""
D03	eat	direct-english	esp1_e1053505175eb5da297abfc8069ac8e4	true	2245	false	""	""
D03	eat	direct-english	esp1_e1076359b9c3a19f4e846091e87f95ad	true	3088	false	""	""
D03	eat	direct-english	esp1_e11c84da189d93963f2d78047961cee0	true	1258	false	""	""
D03	eat	direct-english	esp1_e13102961ca89dc7fbf4b3ab1191f913	true	4809	false	""	""
D03	eat	direct-english	esp1_e135760dd63cf563ef325b3619a58761	true	5772	false	""	""
D03	eat	direct-english	esp1_e13af0b42cac21ee2f79832d57153791	true	4216	false	""	""
D03	eat	direct-english	esp1_e14c8618ca2c94516e9d39cf09d256db	true	3868	false	""	""
D03	eat	direct-english	esp1_e1534861447e3fe52ace1390bc678250	true	3333	false	""	""
D03	eat	direct-english	esp1_e15a264ea49ecba30f82bd7d71f936d7	true	4128	false	""	""
D03	eat	direct-english	esp1_e16c87bf89a9a80862347563f60e80ec	true	4483	true	1080	-3403
D03	eat	direct-english	esp1_e18711c245bdff267f191dc767855fac	true	1210	false	""	""
D03	eat	direct-english	esp1_e188d0ad5fb99ff1b7ac1be8a9fcc2e1	true	6199	false	""	""
D03	eat	direct-english	esp1_e18e459f11619de01a0826d1aa459116	true	5999	false	""	""
D03	eat	direct-english	esp1_e19078ce37995850897b6e85a7350eab	true	3183	false	""	""
D03	eat	direct-english	esp1_e1a4d84f9e4593c5c6fac34b33514795	true	539	true	145	-394
D03	eat	direct-english	esp1_e1a53168ccf33dc27623ed9ee4a690c4	true	3880	false	""	""
D03	eat	direct-english	esp1_e1b2552cd67d4870756f8cea9e5d2386	true	2566	false	""	""
D03	eat	direct-english	esp1_e1b6ededb8440822b9dbe9419d08f661	true	3314	true	209	-3105
D03	eat	direct-english	esp1_e1b7413762bf96414e453462b07d34be	true	2620	true	472	-2148
D03	eat	direct-english	esp1_e1cce61cab09f10ec008e43ea2862f59	true	1529	false	""	""
D03	eat	direct-english	esp1_e1d6ad996a9a83d8c9c451c0cb88092b	true	1652	false	""	""
D03	eat	direct-english	esp1_e1f70e76dfd9a24c92cbc45a8e651f1c	true	6520	false	""	""
D03	eat	direct-english	esp1_e1fb1d9253517d3cf23f2c6a255529e4	true	6855	false	""	""
D03	eat	direct-english	esp1_e1fccc58cd1ef7db06279e5a19fe309c	true	1242	true	54	-1188
D03	eat	direct-english	esp1_e202a1f96d06fd06d5dadce79f3f83c1	true	6172	true	1182	-4990
D03	eat	direct-english	esp1_e20f3dbc680f77861ecfe128fcddc47f	true	6259	false	""	""
D03	eat	direct-english	esp1_e21366b4a2d76f72ebd8e0da9b66e508	true	2480	false	""	""
D03	eat	direct-english	esp1_e218d48449cac07526e5a99aa1816f9f	true	663	false	""	""
D03	eat	direct-english	esp1_e2196d23fe65df2ebea11c97b45b97a3	true	4173	true	1209	-2964
D03	eat	direct-english	esp1_e224e0d429400051f464c0de90d19ff4	true	2132	false	""	""
D03	eat	direct-english	esp1_e2493d4df52ffd04494367d9f155d038	true	3783	false	""	""
D03	eat	direct-english	esp1_e253e98f0926513a9f1ca363de33bf68	true	1035	false	""	""
D03	eat	direct-english	esp1_e25bb58f759d3a7eb5df06154fcd61f3	true	3076	false	""	""
D03	eat	direct-english	esp1_e25c055144b052524f5fa4406cee8958	true	3041	false	""	""
D03	eat	direct-english	esp1_e2782e29dda401f5e2d676124edf459a	true	1157	false	""	""
D03	eat	direct-english	esp1_e289388072abb9f31fa57035e38fe400	true	3853	false	""	""
D03	eat	direct-english	esp1_e28e526e07dd52b4444d179c5d1b9934	true	228	false	""	""
D03	eat	direct-english	esp1_e295490189a4a6e8971db0c2f9ca6e39	true	517	false	""	""
D03	eat	direct-english	esp1_e2a0e6ac84a1362aac93316b78ebb35d	true	3939	false	""	""
D03	eat	direct-english	esp1_e2a4d6aeeca22aeaa1d6e21c6ed3722f	true	7186	false	""	""
D03	eat	direct-english	esp1_e2a9f9fc8b45ec61a441b095846f5ac4	true	5449	false	""	""
D03	eat	direct-english	esp1_e2b54c7447a3451ab40b169d50afc7ba	true	6575	false	""	""
D03	eat	direct-english	esp1_e2bfa5e3ee195afaf3de485912375764	true	778	false	""	""
D03	eat	direct-english	esp1_e2cb49f98ac86116cd2634622a285c59	true	315	true	1536	1221
D03	eat	direct-english	esp1_e2fa303a212c31ba9ad8ff04bcd8e52a	true	5380	true	1152	-4228
D03	eat	direct-english	esp1_e2fb83bfd4cb252eca639f9e43c5b6a9	true	5408	true	1198	-4210
D03	eat	direct-english	esp1_e30f656fb9200742d7349f31d119eb26	true	4015	false	""	""
D03	eat	direct-english	esp1_e3122837cf2e76c90023c65f418307b0	true	6001	false	""	""
D03	eat	direct-english	esp1_e313ec6f5f4e0a9e9a1062dcabb9ad9c	true	4822	false	""	""
D03	eat	direct-english	esp1_e321272e565a4ccf15eeec38ab5825ca	true	4136	false	""	""
D03	eat	direct-english	esp1_e3240a6064681efbc0f77f5e6fc1f889	true	6047	false	""	""
D03	eat	direct-english	esp1_e324831cd26418bc7d8c8c390b2977e0	true	5395	true	1511	-3884
D03	eat	direct-english	esp1_e32fff796f7d67754d29ce71aed2686f	true	5117	false	""	""
D03	eat	direct-english	esp1_e33aaab3bdb1e0c3bab97f1412ea5917	true	5274	false	""	""
D03	eat	direct-english	esp1_e33ee2e6d18142867ae74cdce648ce52	true	6351	false	""	""
D03	eat	direct-english	esp1_e33fc1b1917f01784e00213f462d5997	true	5512	false	""	""
D03	eat	direct-english	esp1_e346b263622a5f56b3ef5e8f2700c5f5	true	5010	false	""	""
D03	eat	direct-english	esp1_e36a332e31ebd1ca9e2aa23994ca6398	true	7151	false	""	""
D03	eat	direct-english	esp1_e36b9e80ea7a31ea0173c1cf6d305664	true	5684	true	1768	-3916
D03	eat	direct-english	esp1_e370e90594e8ebb679e0b89a5c625b8f	true	2439	false	""	""
D03	eat	direct-english	esp1_e389cdc666798ebd81fe91e0a4126030	true	2766	true	203	-2563
D03	eat	direct-english	esp1_e38cd6f29045fb4477dffb7f0916110d	true	4710	false	""	""
D03	eat	direct-english	esp1_e39764a2bb7ef30fae828851f036d2fa	true	2746	true	1767	-979
D03	eat	direct-english	esp1_e3a14cb323cbb50a3b67c515b65f4109	true	4083	true	500	-3583
D03	eat	direct-english	esp1_e3a4a551da046fa1e90c48ff41141b94	true	2938	false	""	""
D03	eat	direct-english	esp1_e3ae3d018f9a6dd4050f6f3c597d9acd	true	2681	false	""	""
D03	eat	direct-english	esp1_e3af68f80ef21fb7202bb8d8afb87583	true	4675	false	""	""
D03	eat	direct-english	esp1_e3c71bbe5a20823a5c24e2497575a8b3	true	5493	true	1687	-3806
D03	eat	direct-english	esp1_e3cf5bde2409249e188fbde9c77ec67c	true	1589	false	""	""
D03	eat	direct-english	esp1_e3e0fec79c5ad8e3e14e52230b17cdbf	true	5109	false	""	""
D03	eat	direct-english	esp1_e40a745983c9701844a73a6c230f6e69	true	1719	true	1401	-318
D03	eat	direct-english	esp1_e40aebd5cb7c1d3975dab6e38cc3cbe1	true	79	false	""	""
D03	eat	direct-english	esp1_e40e59ac2abd67adda7ae173e452c0da	true	4634	false	""	""
D03	eat	direct-english	esp1_e40ed2c136b0e666cc6a818afee60cc7	true	4746	false	""	""
D03	eat	direct-english	esp1_e41966433023100f3366963271b53bba	true	4560	true	1110	-3450
D03	eat	direct-english	esp1_e425165b740f7893892884d620f289a9	true	183	true	691	508
D03	eat	direct-english	esp1_e425d69bd4edfcb91dfd46fe058031dd	true	266	true	722	456
D03	eat	direct-english	esp1_e428910d3e52066ae60d07d07986682d	true	1623	false	""	""
D03	eat	direct-english	esp1_e431fb9507120ceae36a426651e90bb1	true	5607	true	1075	-4532
D03	eat	direct-english	esp1_e43227f111ab417105149ea1e58ce646	true	4994	false	""	""
D03	eat	direct-english	esp1_e43798e3bc49f5fb906960b4dc1ea4fe	true	4803	false	""	""
D03	eat	direct-english	esp1_e43df30d983f68dd4cf13c8e6c0e7da1	true	465	false	""	""
D03	eat	direct-english	esp1_e443b14e8f14891d496c8b1a1908f891	true	3818	true	803	-3015
D03	eat	direct-english	esp1_e459fc10e0ab42f2d22b2d67fce5c717	true	4425	false	""	""
D03	eat	direct-english	esp1_e4616786792d5a330f3e207941890c59	true	4330	false	""	""
D03	eat	direct-english	esp1_e46bf096dc74e837cbec643acd007430	true	4098	false	""	""
D03	eat	direct-english	esp1_e48c9f7f9b7eefd7a1cdbf141792f76c	true	3355	false	""	""
D03	eat	direct-english	esp1_e48ee7bd2339681e97f3d837558590a3	true	5031	false	""	""
D03	eat	direct-english	esp1_e4939781f33ee8d6fdca81b49ff48372	true	6891	false	""	""
D03	eat	direct-english	esp1_e4b076e679ff907b584837f85bbfd930	true	400	true	491	91
D03	eat	direct-english	esp1_e4b21a504cb45a76b7689bedd1344387	true	3916	true	1489	-2427
D03	eat	direct-english	esp1_e4c0287f7b1b032ea85fa6df56d23559	true	1579	false	""	""
D03	eat	direct-english	esp1_e4ce549b8c1663c8200f9db4dd61f033	true	4673	false	""	""
D03	eat	direct-english	esp1_e4d150a38733ed74a8e0e21a85bb941d	true	7116	false	""	""
D03	eat	direct-english	esp1_e4d48f67a4995877d6aba572403eafef	true	6367	true	1817	-4550
D03	eat	direct-english	esp1_e4dd4e5107481a69af080820d9a1f619	true	5389	true	1321	-4068
D03	eat	direct-english	esp1_e4f582cd5cb2fabd8d66d3a610da52e7	true	6866	true	1323	-5543
D03	eat	direct-english	esp1_e4f6d2d94016b9c3ca714cfc5b4853f3	true	5825	false	""	""
D03	eat	direct-english	esp1_e4f7f582c04d7e0a79bc06d508388d17	true	791	false	""	""
D03	eat	direct-english	esp1_e4f8303f85acd552d7b1318c2a327302	true	3300	false	""	""
D03	eat	direct-english	esp1_e4f9045a9b9154b9aa250aceae619668	true	3937	false	""	""
D03	eat	direct-english	esp1_e4fc70ec60984f2ee58d214d9d170821	true	2679	false	""	""
D03	eat	direct-english	esp1_e5050ef064131415d47bd477fcb9b044	true	403	false	""	""
D03	eat	direct-english	esp1_e514750aafff5d878d1bf46bbaa9c2cc	true	2677	false	""	""
D03	eat	direct-english	esp1_e516fed07c95cf57f6da807a04a77f84	true	3890	true	1704	-2186
D03	eat	direct-english	esp1_e518f5fe57e1bb15a62b3e24dda1296a	true	5223	false	""	""
D03	eat	direct-english	esp1_e51b0a8792d14a2ee90e433536bbf116	true	3415	false	""	""
D03	eat	direct-english	esp1_e51ba0612f5641823885db93654410c7	true	3283	false	""	""
D03	eat	direct-english	esp1_e523b247e28989f56a4da1ee1f25675f	true	2005	false	""	""
D03	eat	direct-english	esp1_e5257bde39ea098a4104e6a42bd16f0a	true	2761	false	""	""
D03	eat	direct-english	esp1_e52c31578649781c374160a8dcd5018b	true	912	true	166	-746
D03	eat	direct-english	esp1_e54d46f0034b300ba1a3015df3e8354f	true	7153	false	""	""
D03	eat	direct-english	esp1_e5524353bd6f9d650aa8b2af01d67f8e	true	5224	false	""	""
D03	eat	direct-english	esp1_e55eef2ea50401b21adfd80f918d2dfe	true	1318	false	""	""
D03	eat	direct-english	esp1_e560ca3ab15aaa1eb0ec902a3efae089	true	2845	false	""	""
D03	eat	direct-english	esp1_e562426aafcc8ce6540836b276155fd7	true	6011	true	608	-5403
D03	eat	direct-english	esp1_e567b8d6444274f7e5dd84c999799c0e	true	3053	false	""	""
D03	eat	direct-english	esp1_e5798db002609365b0bcd17cb00fe7ad	true	5556	false	""	""
D03	eat	direct-english	esp1_e582a60bad250d1dfe5b8dcd430a4521	true	7041	false	""	""
D03	eat	direct-english	esp1_e5a72a74a949aa255e840f36401cd05d	true	4051	false	""	""
D03	eat	direct-english	esp1_e5d3d79ca4333c37ecdff46beaabdb94	true	7109	true	1342	-5767
D03	eat	direct-english	esp1_e5d62f15ec644391e903e53f2ff1d0c4	true	4176	true	1718	-2458
D03	eat	direct-english	esp1_e5df32ff6894d1b9734a5876d39339d9	true	2442	false	""	""
D03	eat	direct-english	esp1_e5f71f9fd5c9b798f6c4752dffa9fb77	true	2257	true	1525	-732
D03	eat	direct-english	esp1_e605952353deee8f1f4855d976e771b2	true	2675	true	1053	-1622
D03	eat	direct-english	esp1_e610ca16914dc1e4e0f133468642cea5	true	2769	false	""	""
D03	eat	direct-english	esp1_e6202cf537a2bbfe7488d58c7d68327c	true	1946	true	1566	-380
D03	eat	direct-english	esp1_e623c13ce2caa837c801f2015479b890	true	1766	false	""	""
D03	eat	direct-english	esp1_e625b63c0ded4f21f8f0da521eb3104e	true	5677	false	""	""
D03	eat	direct-english	esp1_e62ff907aad3be2c996d089d4787f834	true	932	false	""	""
D03	eat	direct-english	esp1_e6330d2a741dfce9ba3f2c59a080d23c	true	1892	false	""	""
D03	eat	direct-english	esp1_e63cceb95e6a68e3c131aaeb549ac906	true	4306	false	""	""
D03	eat	direct-english	esp1_e64f718ce6b96138f9211d8ad3b90982	true	6517	true	1258	-5259
D03	eat	direct-english	esp1_e64fd0b7ee5951b2c7dd0f229d3243cb	true	3816	false	""	""
D03	eat	direct-english	esp1_e65107597ed86f247f072549490501fe	true	399	false	""	""
D03	eat	direct-english	esp1_e66036af2d38c6bdc31d35782140916f	true	1063	false	""	""
D03	eat	direct-english	esp1_e666e3edce48787749aa1aab8fb6f913	true	2491	true	39	-2452
D03	eat	direct-english	esp1_e66b93b60d850c7d2edda8109c8f5812	true	2467	false	""	""
D03	eat	direct-english	esp1_e679b26bc3f3ef2236420f56409edf65	true	7015	false	""	""
D03	eat	direct-english	esp1_e6820a0718c0e8a5cae63ee6261dd0bc	true	6748	false	""	""
D03	eat	direct-english	esp1_e686271e09d70e4c2a92115073ebadff	true	773	false	""	""
D03	eat	direct-english	esp1_e686df9cdff39f23c17b8c7c4fdaa2e8	true	3676	true	1079	-2597
D03	eat	direct-english	esp1_e68a6f81e9bfa618acff1c2b02b0c567	true	7189	false	""	""
D03	eat	direct-english	esp1_e6905799eb6706c9a20a2c4047eeeb7f	true	6277	false	""	""
D03	eat	direct-english	esp1_e693000e0518b495dc4a72ec50871709	true	1421	false	""	""
D03	eat	direct-english	esp1_e6a84a56c16820d47021385a89cadd7a	true	6726	false	""	""
D03	eat	direct-english	esp1_e6ad77e28b336b5773a70adc3c2588e9	true	6573	false	""	""
D03	eat	direct-english	esp1_e6b3ebb31d0f80a2f4ef7c05c99bf500	true	176	false	""	""
D03	eat	direct-english	esp1_e6b66af8881e76ffe2ba68f437419909	true	678	false	""	""
D03	eat	direct-english	esp1_e6c3d24bdbaee8b210a5111528a4b498	true	2928	false	""	""
D03	eat	direct-english	esp1_e6dd6f7b696fba6c99e0b3bb213e73b8	true	2485	false	""	""
D03	eat	direct-english	esp1_e6ddb83f9525af45f695c6c6fd2955b7	true	3265	false	""	""
D03	eat	direct-english	esp1_e6e1a99895f8616012e13b4989bead98	true	2554	false	""	""
D03	eat	direct-english	esp1_e6e75306fa0e2f12cc4050fff5f35933	true	5450	false	""	""
D03	eat	direct-english	esp1_e704616d6705bd18e5e40b03357fc37a	true	6254	false	""	""
D03	eat	direct-english	esp1_e715c5ccc522fcf8e374fd1ef9250d95	true	392	true	1162	770
D03	eat	direct-english	esp1_e7311fb748c7cd6cd8b591a242fd977c	true	765	false	""	""
D03	eat	direct-english	esp1_e7372cbc712e8e784951aadf483d2866	true	1019	false	""	""
D03	eat	direct-english	esp1_e744c39d5aaee008054c0bcf414950cd	true	6477	false	""	""
D03	eat	direct-english	esp1_e74be5849d59abe47f619d23eda896ea	true	7093	false	""	""
D03	eat	direct-english	esp1_e77f215c6b0bfff931e793b518013486	true	682	false	""	""
D03	eat	direct-english	esp1_e79517d9c1ed8f8845b3b15d8b4f5bd3	true	6219	false	""	""
D03	eat	direct-english	esp1_e799c2c165b9379d994f627a2b247a18	true	5994	false	""	""
D03	eat	direct-english	esp1_e79b2cede374e42bfc83c82d89723e30	true	487	true	681	194
D03	eat	direct-english	esp1_e79cda1d63828fb6d880dc8660c7587f	true	2168	false	""	""
D03	eat	direct-english	esp1_e7bd8dfb9c20961aadcb1c9cf1847cc7	true	1447	true	82	-1365
