context_id	query	route	result_rank	pair_id	lexical_relation	match_location	match_length	english_term_count	japanese_grapheme_count	rank_tuple
D04	beautiful	direct-english	73	esp1_f6a0723e1f3fb015c025a47a528cad80	exact-surface-phrase	7	9	4	13	0|7|4|13|esp1_f6a0723e1f3fb015c025a47a528cad80
D04	beautiful	direct-english	74	esp1_01a6d534a6c558a380eecb72f9955ff4	exact-surface-phrase	7	9	4	14	0|7|4|14|esp1_01a6d534a6c558a380eecb72f9955ff4
D04	beautiful	direct-english	75	esp1_225dbd171f61c5fc083e929f1b548ff9	exact-surface-phrase	7	9	4	14	0|7|4|14|esp1_225dbd171f61c5fc083e929f1b548ff9
D04	beautiful	direct-english	76	esp1_fa38e90a7975045b410e570c3442ee65	exact-surface-phrase	7	9	4	14	0|7|4|14|esp1_fa38e90a7975045b410e570c3442ee65
D04	beautiful	direct-english	77	esp1_2e0a507eb71cf24a7d850d1a3551fd78	exact-surface-phrase	7	9	4	15	0|7|4|15|esp1_2e0a507eb71cf24a7d850d1a3551fd78
D04	beautiful	direct-english	78	esp1_a07fe7a66e54a5e67eb6d1d4e7b1b0e8	exact-surface-phrase	7	9	4	15	0|7|4|15|esp1_a07fe7a66e54a5e67eb6d1d4e7b1b0e8
D04	beautiful	direct-english	79	esp1_20d85e2d7cb38137e6511bc5bd3e66f8	exact-surface-phrase	7	9	4	16	0|7|4|16|esp1_20d85e2d7cb38137e6511bc5bd3e66f8
D04	beautiful	direct-english	80	esp1_c12700aadd568f8784c98eaa3be11d6d	exact-surface-phrase	7	9	4	16	0|7|4|16|esp1_c12700aadd568f8784c98eaa3be11d6d
D04	beautiful	direct-english	81	esp1_09e4597407b6147520c1a35fa848687b	exact-surface-phrase	7	9	5	7	0|7|5|7|esp1_09e4597407b6147520c1a35fa848687b
D04	beautiful	direct-english	82	esp1_aff57ab5019c7265130dccc4cfc9919b	exact-surface-phrase	7	9	5	7	0|7|5|7|esp1_aff57ab5019c7265130dccc4cfc9919b
D04	beautiful	direct-english	83	esp1_c7feadf6fb01d8005474922f3cb1f1f5	exact-surface-phrase	7	9	5	7	0|7|5|7|esp1_c7feadf6fb01d8005474922f3cb1f1f5
D04	beautiful	direct-english	84	esp1_6969167a1df1b29568fbe020d22fc7b7	exact-surface-phrase	7	9	5	8	0|7|5|8|esp1_6969167a1df1b29568fbe020d22fc7b7
D04	beautiful	direct-english	85	esp1_6c378a9ae688b5e38425f154e4447e9f	exact-surface-phrase	7	9	5	9	0|7|5|9|esp1_6c378a9ae688b5e38425f154e4447e9f
D04	beautiful	direct-english	86	esp1_777b3019e2f363519d869e1f8248dc7e	exact-surface-phrase	7	9	5	9	0|7|5|9|esp1_777b3019e2f363519d869e1f8248dc7e
D04	beautiful	direct-english	87	esp1_169bb5691c81ea0b8a410ca392c2aff5	exact-surface-phrase	7	9	5	10	0|7|5|10|esp1_169bb5691c81ea0b8a410ca392c2aff5
D04	beautiful	direct-english	88	esp1_3a6d4d40fc5ef434a0e361ab1967a2e6	exact-surface-phrase	7	9	5	10	0|7|5|10|esp1_3a6d4d40fc5ef434a0e361ab1967a2e6
D04	beautiful	direct-english	89	esp1_a2d3ddc338e96a9e4721fb7bcd98f2a8	exact-surface-phrase	7	9	5	11	0|7|5|11|esp1_a2d3ddc338e96a9e4721fb7bcd98f2a8
D04	beautiful	direct-english	90	esp1_d50cb9f139300ab926479e250af99eb7	exact-surface-phrase	7	9	5	13	0|7|5|13|esp1_d50cb9f139300ab926479e250af99eb7
D04	beautiful	direct-english	91	esp1_ce5da95fdbd1cac9b5662269e3835883	exact-surface-phrase	7	9	5	16	0|7|5|16|esp1_ce5da95fdbd1cac9b5662269e3835883
D04	beautiful	direct-english	92	esp1_1b0f16411dfaffb9373c644fcb8a20c8	exact-surface-phrase	7	9	6	14	0|7|6|14|esp1_1b0f16411dfaffb9373c644fcb8a20c8
D04	beautiful	direct-english	93	esp1_7b317076aa8074f4f2c213898e9e9325	exact-surface-phrase	7	9	6	14	0|7|6|14|esp1_7b317076aa8074f4f2c213898e9e9325
D04	beautiful	direct-english	94	esp1_8661e12a2119fad2834dca5de2caca24	exact-surface-phrase	7	9	6	14	0|7|6|14|esp1_8661e12a2119fad2834dca5de2caca24
D04	beautiful	direct-english	95	esp1_8b18f0f54200f5605d1e58cf5a04fc4f	exact-surface-phrase	7	9	6	14	0|7|6|14|esp1_8b18f0f54200f5605d1e58cf5a04fc4f
D04	beautiful	direct-english	96	esp1_5499b213b361cd0f221c34dee83e7e90	exact-surface-phrase	7	9	6	15	0|7|6|15|esp1_5499b213b361cd0f221c34dee83e7e90
D04	beautiful	direct-english	97	esp1_59492395bb583631a83dd9795b4a6e7a	exact-surface-phrase	7	9	6	15	0|7|6|15|esp1_59492395bb583631a83dd9795b4a6e7a
D04	beautiful	direct-english	98	esp1_a0c361fe302a3ddc49f979b3894483d7	exact-surface-phrase	7	9	6	15	0|7|6|15|esp1_a0c361fe302a3ddc49f979b3894483d7
D04	beautiful	direct-english	99	esp1_790fd3b8b646456c7bec785b5e45b46a	exact-surface-phrase	7	9	6	18	0|7|6|18|esp1_790fd3b8b646456c7bec785b5e45b46a
D04	beautiful	direct-english	100	esp1_330dec4d2eeb90f1ade0b3fbe39acd5c	exact-surface-phrase	7	9	6	23	0|7|6|23|esp1_330dec4d2eeb90f1ade0b3fbe39acd5c
D05	thank you	direct-english	1	esp1_4482c853c9a0d7b375ebad8886274bcc	exact-surface-phrase	0	9	2	5	0|0|2|5|esp1_4482c853c9a0d7b375ebad8886274bcc
D05	thank you	direct-english	2	esp1_afbdea89b37cf5a3221a06704374d949	exact-surface-phrase	0	9	2	5	0|0|2|5|esp1_afbdea89b37cf5a3221a06704374d949
D05	thank you	direct-english	3	esp1_0501606eba04fb9cf32a1cbaaf2a840d	exact-surface-phrase	0	9	2	6	0|0|2|6|esp1_0501606eba04fb9cf32a1cbaaf2a840d
D05	thank you	direct-english	4	esp1_0a523622ea470bcd4fe3301e5cbf71d7	exact-surface-phrase	0	9	2	6	0|0|2|6|esp1_0a523622ea470bcd4fe3301e5cbf71d7
D05	thank you	direct-english	5	esp1_be0565278da5af252df3b65ec08b4c14	exact-surface-phrase	0	9	2	9	0|0|2|9|esp1_be0565278da5af252df3b65ec08b4c14
D05	thank you	direct-english	6	esp1_28c33921b1259933389b381d96e42a5a	exact-surface-phrase	0	9	2	11	0|0|2|11|esp1_28c33921b1259933389b381d96e42a5a
D05	thank you	direct-english	7	esp1_a6def9b1ae2bec704aa2b3360333a6bb	exact-surface-phrase	0	9	3	9	0|0|3|9|esp1_a6def9b1ae2bec704aa2b3360333a6bb
D05	thank you	direct-english	8	esp1_a727ba1d80abfffcf6781cefead5425a	exact-surface-phrase	0	9	3	9	0|0|3|9|esp1_a727ba1d80abfffcf6781cefead5425a
D05	thank you	direct-english	9	esp1_2ef538f854bf9b6b7831fa772f728940	exact-surface-phrase	0	9	3	10	0|0|3|10|esp1_2ef538f854bf9b6b7831fa772f728940
D05	thank you	direct-english	10	esp1_0fb1a12ecc7d5b719e1b408d9052f481	exact-surface-phrase	0	9	3	18	0|0|3|18|esp1_0fb1a12ecc7d5b719e1b408d9052f481
D05	thank you	direct-english	11	esp1_db4ffa70a76ccf6116befd8c96d62eb6	exact-surface-phrase	0	9	3	21	0|0|3|21|esp1_db4ffa70a76ccf6116befd8c96d62eb6
D05	thank you	direct-english	12	esp1_9454efbcf54f05f57a7f117055ed3f37	exact-surface-phrase	0	9	4	6	0|0|4|6|esp1_9454efbcf54f05f57a7f117055ed3f37
D05	thank you	direct-english	13	esp1_1bb34f7749240a06b1e590269cbac686	exact-surface-phrase	0	9	4	8	0|0|4|8|esp1_1bb34f7749240a06b1e590269cbac686
D05	thank you	direct-english	14	esp1_052a316d19ad69a07b7f408f4ec82149	exact-surface-phrase	0	9	4	9	0|0|4|9|esp1_052a316d19ad69a07b7f408f4ec82149
D05	thank you	direct-english	15	esp1_d493a99a61661e75d9f5bb1ac68ece27	exact-surface-phrase	0	9	4	9	0|0|4|9|esp1_d493a99a61661e75d9f5bb1ac68ece27
D05	thank you	direct-english	16	esp1_e4521b72b5855b3460bcaf5c74a6a7ad	exact-surface-phrase	0	9	4	10	0|0|4|10|esp1_e4521b72b5855b3460bcaf5c74a6a7ad
D05	thank you	direct-english	17	esp1_12c091e3014d77d16618873e6cc1d6bc	exact-surface-phrase	0	9	4	11	0|0|4|11|esp1_12c091e3014d77d16618873e6cc1d6bc
D05	thank you	direct-english	18	esp1_4b516cb2facc45b95c4024428bf90bd2	exact-surface-phrase	0	9	4	11	0|0|4|11|esp1_4b516cb2facc45b95c4024428bf90bd2
D05	thank you	direct-english	19	esp1_ef6eae4be175f800ac5886be87561203	exact-surface-phrase	0	9	4	11	0|0|4|11|esp1_ef6eae4be175f800ac5886be87561203
D05	thank you	direct-english	20	esp1_08a015d82c30ccf6b895895ab71a6db6	exact-surface-phrase	0	9	4	12	0|0|4|12|esp1_08a015d82c30ccf6b895895ab71a6db6
D05	thank you	direct-english	21	esp1_3a3f71a38e694a035b969253d6f127d8	exact-surface-phrase	0	9	4	12	0|0|4|12|esp1_3a3f71a38e694a035b969253d6f127d8
D05	thank you	direct-english	22	esp1_6e159b90047115e1384b26d1374033a4	exact-surface-phrase	0	9	4	12	0|0|4|12|esp1_6e159b90047115e1384b26d1374033a4
D05	thank you	direct-english	23	esp1_077e1aaf358c0e914129e24716752ff9	exact-surface-phrase	0	9	4	13	0|0|4|13|esp1_077e1aaf358c0e914129e24716752ff9
D05	thank you	direct-english	24	esp1_1dc9cf3a16a8956e9d147083a5f1a4b0	exact-surface-phrase	0	9	4	13	0|0|4|13|esp1_1dc9cf3a16a8956e9d147083a5f1a4b0
D05	thank you	direct-english	25	esp1_4e5c774b19dd857df237f967c1ed304d	exact-surface-phrase	0	9	4	13	0|0|4|13|esp1_4e5c774b19dd857df237f967c1ed304d
D05	thank you	direct-english	26	esp1_87fb6bc1b4e7ad3f5a84369dd0716d6e	exact-surface-phrase	0	9	4	13	0|0|4|13|esp1_87fb6bc1b4e7ad3f5a84369dd0716d6e
D05	thank you	direct-english	27	esp1_d47f0bb81b4eba132520f16e3605d95b	exact-surface-phrase	0	9	4	13	0|0|4|13|esp1_d47f0bb81b4eba132520f16e3605d95b
D05	thank you	direct-english	28	esp1_dff57770e8a79f4f8ea8802544e061fd	exact-surface-phrase	0	9	4	13	0|0|4|13|esp1_dff57770e8a79f4f8ea8802544e061fd
D05	thank you	direct-english	29	esp1_6c293eb15ca9de9724d70054c620de11	exact-surface-phrase	0	9	4	14	0|0|4|14|esp1_6c293eb15ca9de9724d70054c620de11
D05	thank you	direct-english	30	esp1_9a44b2dfe2c6a9cd4064ea089e113e97	exact-surface-phrase	0	9	4	14	0|0|4|14|esp1_9a44b2dfe2c6a9cd4064ea089e113e97
D05	thank you	direct-english	31	esp1_c85891e8ea2b40896c2d05625e99ec80	exact-surface-phrase	0	9	4	14	0|0|4|14|esp1_c85891e8ea2b40896c2d05625e99ec80
D05	thank you	direct-english	32	esp1_06ec0822a8a1ec7b9e26c902ad4cc8c3	exact-surface-phrase	0	9	4	15	0|0|4|15|esp1_06ec0822a8a1ec7b9e26c902ad4cc8c3
D05	thank you	direct-english	33	esp1_18f19a69a77219ef247428986351de76	exact-surface-phrase	0	9	4	15	0|0|4|15|esp1_18f19a69a77219ef247428986351de76
D05	thank you	direct-english	34	esp1_3bca20234c321cef823a121bfced13c2	exact-surface-phrase	0	9	4	15	0|0|4|15|esp1_3bca20234c321cef823a121bfced13c2
D05	thank you	direct-english	35	esp1_75f87ae66c0f3d818ff82069f60d20d0	exact-surface-phrase	0	9	4	15	0|0|4|15|esp1_75f87ae66c0f3d818ff82069f60d20d0
D05	thank you	direct-english	36	esp1_b4d220e6267aab3c8e9d664276abac69	exact-surface-phrase	0	9	4	15	0|0|4|15|esp1_b4d220e6267aab3c8e9d664276abac69
D05	thank you	direct-english	37	esp1_d394b7483458997d98637a9cdc1552c9	exact-surface-phrase	0	9	4	15	0|0|4|15|esp1_d394b7483458997d98637a9cdc1552c9
D05	thank you	direct-english	38	esp1_3acd12ea86e20cdb3f2c4e05ec6f777c	exact-surface-phrase	0	9	4	16	0|0|4|16|esp1_3acd12ea86e20cdb3f2c4e05ec6f777c
D05	thank you	direct-english	39	esp1_9672d0b799cbb3718c137f0aaa816d72	exact-surface-phrase	0	9	4	16	0|0|4|16|esp1_9672d0b799cbb3718c137f0aaa816d72
D05	thank you	direct-english	40	esp1_2a5f2583159e52d7b2f3f858b8683553	exact-surface-phrase	0	9	4	17	0|0|4|17|esp1_2a5f2583159e52d7b2f3f858b8683553
D05	thank you	direct-english	41	esp1_56419826cf8f0df65e45d4432bca59f8	exact-surface-phrase	0	9	4	18	0|0|4|18|esp1_56419826cf8f0df65e45d4432bca59f8
D05	thank you	direct-english	42	esp1_ce4506c7593ba969d5cea15d80e6495f	exact-surface-phrase	0	9	4	18	0|0|4|18|esp1_ce4506c7593ba969d5cea15d80e6495f
D05	thank you	direct-english	43	esp1_e343d7cd12daec0fcbf0e9d0bd8065a3	exact-surface-phrase	0	9	5	7	0|0|5|7|esp1_e343d7cd12daec0fcbf0e9d0bd8065a3
D05	thank you	direct-english	44	esp1_094b483922fc151ad007e4debae4df58	exact-surface-phrase	0	9	5	8	0|0|5|8|esp1_094b483922fc151ad007e4debae4df58
D05	thank you	direct-english	45	esp1_3481eba27360262df967166179fa3dfc	exact-surface-phrase	0	9	5	8	0|0|5|8|esp1_3481eba27360262df967166179fa3dfc
D05	thank you	direct-english	46	esp1_8e25036182ae23ff207942c536d5f1b3	exact-surface-phrase	0	9	5	8	0|0|5|8|esp1_8e25036182ae23ff207942c536d5f1b3
D05	thank you	direct-english	47	esp1_b1a4608edea2a1771b49ebd0db1582d1	exact-surface-phrase	0	9	5	8	0|0|5|8|esp1_b1a4608edea2a1771b49ebd0db1582d1
D05	thank you	direct-english	48	esp1_e62180a2cedf980b07311f061dfac3d8	exact-surface-phrase	0	9	5	8	0|0|5|8|esp1_e62180a2cedf980b07311f061dfac3d8
D05	thank you	direct-english	49	esp1_f8d0575a9a6926d20883fe49c45f21f1	exact-surface-phrase	0	9	5	9	0|0|5|9|esp1_f8d0575a9a6926d20883fe49c45f21f1
D05	thank you	direct-english	50	esp1_2ba137fdcfeeebcbfa251c54fff7bba4	exact-surface-phrase	0	9	5	10	0|0|5|10|esp1_2ba137fdcfeeebcbfa251c54fff7bba4
D05	thank you	direct-english	51	esp1_2d62e89f626cce6332a12cac6ec6cf18	exact-surface-phrase	0	9	5	10	0|0|5|10|esp1_2d62e89f626cce6332a12cac6ec6cf18
D05	thank you	direct-english	52	esp1_8f25b12ac6736cb50984525be0b22f1d	exact-surface-phrase	0	9	5	10	0|0|5|10|esp1_8f25b12ac6736cb50984525be0b22f1d
D05	thank you	direct-english	53	esp1_39b47b59948fb646c640b9c55c41d781	exact-surface-phrase	0	9	5	11	0|0|5|11|esp1_39b47b59948fb646c640b9c55c41d781
D05	thank you	direct-english	54	esp1_9ac23edde7886d2145fb3b5ebbca57d9	exact-surface-phrase	0	9	5	11	0|0|5|11|esp1_9ac23edde7886d2145fb3b5ebbca57d9
D05	thank you	direct-english	55	esp1_c4c2009428e4939efddd0c8a7f74c674	exact-surface-phrase	0	9	5	11	0|0|5|11|esp1_c4c2009428e4939efddd0c8a7f74c674
D05	thank you	direct-english	56	esp1_ff8bc857b287e75341ce52aaddee1b0e	exact-surface-phrase	0	9	5	11	0|0|5|11|esp1_ff8bc857b287e75341ce52aaddee1b0e
D05	thank you	direct-english	57	esp1_2dcac455d87727e920161a35cd9045bc	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_2dcac455d87727e920161a35cd9045bc
D05	thank you	direct-english	58	esp1_83ec1627f3590b00c8804023661209b1	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_83ec1627f3590b00c8804023661209b1
D05	thank you	direct-english	59	esp1_875d1246a0a3855be6b91b5d244c2589	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_875d1246a0a3855be6b91b5d244c2589
D05	thank you	direct-english	60	esp1_9ca7299460900375ede3b522865f60e0	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_9ca7299460900375ede3b522865f60e0
D05	thank you	direct-english	61	esp1_cf2d717fa401812e902dc2c2359f8b6f	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_cf2d717fa401812e902dc2c2359f8b6f
D05	thank you	direct-english	62	esp1_f4ed6dd2324d32ef2b721d27f7d7d9a6	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_f4ed6dd2324d32ef2b721d27f7d7d9a6
D05	thank you	direct-english	63	esp1_f70deeac0b22281b21573c84d87b1540	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_f70deeac0b22281b21573c84d87b1540
D05	thank you	direct-english	64	esp1_fe89923834e22c94a3b8ad72789814a5	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_fe89923834e22c94a3b8ad72789814a5
D05	thank you	direct-english	65	esp1_3789dfe84651f72dc5db2d4cff46c1d1	exact-surface-phrase	0	9	5	13	0|0|5|13|esp1_3789dfe84651f72dc5db2d4cff46c1d1
D05	thank you	direct-english	66	esp1_76477ad43dfd40b2a9e96c23e725a353	exact-surface-phrase	0	9	5	13	0|0|5|13|esp1_76477ad43dfd40b2a9e96c23e725a353
D05	thank you	direct-english	67	esp1_ce93a60a564524d0360a5e2932566788	exact-surface-phrase	0	9	5	13	0|0|5|13|esp1_ce93a60a564524d0360a5e2932566788
D05	thank you	direct-english	68	esp1_025ccc64059e9d4c7a186763409f8580	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_025ccc64059e9d4c7a186763409f8580
D05	thank you	direct-english	69	esp1_1cef530d3d203987aa4bd2fe39736d66	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_1cef530d3d203987aa4bd2fe39736d66
D05	thank you	direct-english	70	esp1_21dd399e4d4a9551d2cd10d4facdff5b	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_21dd399e4d4a9551d2cd10d4facdff5b
D05	thank you	direct-english	71	esp1_34748f36638eac8f55b63a16b8bd1902	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_34748f36638eac8f55b63a16b8bd1902
D05	thank you	direct-english	72	esp1_3cf299ced4388bb3ceb59d0c466605e9	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_3cf299ced4388bb3ceb59d0c466605e9
D05	thank you	direct-english	73	esp1_4729fd20d0027ddee61838bcb8edb022	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_4729fd20d0027ddee61838bcb8edb022
D05	thank you	direct-english	74	esp1_57a4e854fbebe1206536628cd91e8e07	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_57a4e854fbebe1206536628cd91e8e07
D05	thank you	direct-english	75	esp1_66a20ca97fd0cc05fffd521fac11dabc	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_66a20ca97fd0cc05fffd521fac11dabc
D05	thank you	direct-english	76	esp1_7ddb980610e1440b89cb5b0b345d2082	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_7ddb980610e1440b89cb5b0b345d2082
D05	thank you	direct-english	77	esp1_9f241f0f5e3714357cd4bcad2856fb5d	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_9f241f0f5e3714357cd4bcad2856fb5d
D05	thank you	direct-english	78	esp1_a0d3d875f5a6498b3fc8b71ee2e354dc	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_a0d3d875f5a6498b3fc8b71ee2e354dc
D05	thank you	direct-english	79	esp1_a91ded23aff345104c95ac5935133fca	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_a91ded23aff345104c95ac5935133fca
D05	thank you	direct-english	80	esp1_bd18cb1564a49c1763334511e95248a1	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_bd18cb1564a49c1763334511e95248a1
D05	thank you	direct-english	81	esp1_c79efe95ef8d9de1fd273a01fbb47f51	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_c79efe95ef8d9de1fd273a01fbb47f51
D05	thank you	direct-english	82	esp1_ce861deb54c3f6efb8c1862bb37a4ad9	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_ce861deb54c3f6efb8c1862bb37a4ad9
D05	thank you	direct-english	83	esp1_d1cf2075b60555d4d891fbe2bd8e3fcb	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_d1cf2075b60555d4d891fbe2bd8e3fcb
D05	thank you	direct-english	84	esp1_eb7fc576fd16f2c565c6de5f837953bc	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_eb7fc576fd16f2c565c6de5f837953bc
D05	thank you	direct-english	85	esp1_f4d4b50713a2d0e4c648aee2e6a7fedb	exact-surface-phrase	0	9	5	14	0|0|5|14|esp1_f4d4b50713a2d0e4c648aee2e6a7fedb
D05	thank you	direct-english	86	esp1_12e3ed402634fce022a3b3c911306d56	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_12e3ed402634fce022a3b3c911306d56
D05	thank you	direct-english	87	esp1_1743b892b61d858693ed8493cfbf9278	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_1743b892b61d858693ed8493cfbf9278
D05	thank you	direct-english	88	esp1_5b6bc36e64ea1fe8f2e81771b443e046	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_5b6bc36e64ea1fe8f2e81771b443e046
D05	thank you	direct-english	89	esp1_6d8101c33901f7c05d106644b8133b3b	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_6d8101c33901f7c05d106644b8133b3b
D05	thank you	direct-english	90	esp1_907cc493ba3a02b1bda41dc4c710f35d	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_907cc493ba3a02b1bda41dc4c710f35d
D05	thank you	direct-english	91	esp1_b3553c53301f19c86da4e883e2229c38	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_b3553c53301f19c86da4e883e2229c38
D05	thank you	direct-english	92	esp1_c112685eee792efbf2e3071cd1671e99	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_c112685eee792efbf2e3071cd1671e99
D05	thank you	direct-english	93	esp1_c8efc67686df45d4db2c7c7b83456257	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_c8efc67686df45d4db2c7c7b83456257
D05	thank you	direct-english	94	esp1_d81c5cf375209e10a3b4efb505eb2ea0	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_d81c5cf375209e10a3b4efb505eb2ea0
D05	thank you	direct-english	95	esp1_02924690ee00b8ed91284d3a91caa271	exact-surface-phrase	0	9	5	16	0|0|5|16|esp1_02924690ee00b8ed91284d3a91caa271
D05	thank you	direct-english	96	esp1_0a3fbb8feb200491f601ef176dcb3873	exact-surface-phrase	0	9	5	16	0|0|5|16|esp1_0a3fbb8feb200491f601ef176dcb3873
D05	thank you	direct-english	97	esp1_9c03fe81b70ff985eb0341ec847fa045	exact-surface-phrase	0	9	5	16	0|0|5|16|esp1_9c03fe81b70ff985eb0341ec847fa045
D05	thank you	direct-english	98	esp1_a20572e995303d97e933354dff6728aa	exact-surface-phrase	0	9	5	16	0|0|5|16|esp1_a20572e995303d97e933354dff6728aa
D05	thank you	direct-english	99	esp1_af6535afdf07e2345e63e4201d7b5947	exact-surface-phrase	0	9	5	16	0|0|5|16|esp1_af6535afdf07e2345e63e4201d7b5947
D05	thank you	direct-english	100	esp1_b3375e609d1b88112eee8d42c634a0b5	exact-surface-phrase	0	9	5	16	0|0|5|16|esp1_b3375e609d1b88112eee8d42c634a0b5
D06	scared you	direct-english	1	esp1_754b0badbf3761bc5e56898be9732e8c	exact-surface-phrase	7	10	7	24	0|7|7|24|esp1_754b0badbf3761bc5e56898be9732e8c
D06	scared you	direct-english	2	esp1_f4d10af7d6c5c1809e91892b8f79695b	porter-equivalent-phrase	15	9	20	38	1|15|20|38|esp1_f4d10af7d6c5c1809e91892b8f79695b
D06	scared you	direct-english	3	esp1_1f0c9e8847731e6f74c1bc1a77fb28b5	porter-equivalent-phrase	24	9	8	20	1|24|8|20|esp1_1f0c9e8847731e6f74c1bc1a77fb28b5
D06	scared you	direct-english	4	esp1_92ccd9d8b8f20fbda64251cfe3a3c78d	porter-equivalent-phrase	24	9	8	21	1|24|8|21|esp1_92ccd9d8b8f20fbda64251cfe3a3c78d
D06	scared you	direct-english	5	esp1_1073fc79a598c369f34d9ef185f04a47	porter-equivalent-phrase	28	9	10	21	1|28|10|21|esp1_1073fc79a598c369f34d9ef185f04a47
D08	scare you	direct-english	1	esp1_f4d10af7d6c5c1809e91892b8f79695b	exact-surface-phrase	15	9	20	38	0|15|20|38|esp1_f4d10af7d6c5c1809e91892b8f79695b
D08	scare you	direct-english	2	esp1_1f0c9e8847731e6f74c1bc1a77fb28b5	exact-surface-phrase	24	9	8	20	0|24|8|20|esp1_1f0c9e8847731e6f74c1bc1a77fb28b5
D08	scare you	direct-english	3	esp1_92ccd9d8b8f20fbda64251cfe3a3c78d	exact-surface-phrase	24	9	8	21	0|24|8|21|esp1_92ccd9d8b8f20fbda64251cfe3a3c78d
D08	scare you	direct-english	4	esp1_1073fc79a598c369f34d9ef185f04a47	exact-surface-phrase	28	9	10	21	0|28|10|21|esp1_1073fc79a598c369f34d9ef185f04a47
D08	scare you	direct-english	5	esp1_754b0badbf3761bc5e56898be9732e8c	porter-equivalent-phrase	7	10	7	24	1|7|7|24|esp1_754b0badbf3761bc5e56898be9732e8c
D10	startle you	direct-english	1	esp1_ef5db7c44a3d69f69709e21bbd33e2e5	exact-surface-phrase	17	11	7	17	0|17|7|17|esp1_ef5db7c44a3d69f69709e21bbd33e2e5
D11	startled me	direct-english	1	esp1_1cf7b6b5023f17b475ff79707cac23cb	exact-surface-phrase	4	11	3	11	0|4|3|11|esp1_1cf7b6b5023f17b475ff79707cac23cb
D11	startled me	direct-english	2	esp1_b055df0a605c23a8e09439175d129dd1	exact-surface-phrase	39	11	8	24	0|39|8|24|esp1_b055df0a605c23a8e09439175d129dd1
D12	scatter	direct-english	1	esp1_a5649f0c86ca5c660e776f87047fa00a	exact-surface-phrase	0	7	1	3	0|0|1|3|esp1_a5649f0c86ca5c660e776f87047fa00a
D12	scatter	direct-english	2	esp1_4a09e915e9911b1295055bbf44cfc7e9	exact-surface-phrase	6	7	6	16	0|6|6|16|esp1_4a09e915e9911b1295055bbf44cfc7e9
D12	scatter	direct-english	3	esp1_e0bb64499d8e3229b2985ef18e228a32	porter-equivalent-phrase	0	9	5	18	1|0|5|18|esp1_e0bb64499d8e3229b2985ef18e228a32
D12	scatter	direct-english	4	esp1_c2c72d4f3e8cec0e2aa20a2f7f602952	porter-equivalent-phrase	3	9	7	14	1|3|7|14|esp1_c2c72d4f3e8cec0e2aa20a2f7f602952
D12	scatter	direct-english	5	esp1_2427dd4e0c7242710b5b155c0ee7abb7	porter-equivalent-phrase	3	9	12	18	1|3|12|18|esp1_2427dd4e0c7242710b5b155c0ee7abb7
D12	scatter	direct-english	6	esp1_49be2825a12715699fbef14fc3827549	porter-equivalent-phrase	4	9	15	49	1|4|15|49|esp1_49be2825a12715699fbef14fc3827549
D12	scatter	direct-english	7	esp1_43dbf81169c31046269355c050de927d	porter-equivalent-phrase	7	9	16	25	1|7|16|25|esp1_43dbf81169c31046269355c050de927d
D12	scatter	direct-english	8	esp1_d64c7a0d8a2dcce655e88862b1a10e6a	porter-equivalent-phrase	9	9	6	11	1|9|6|11|esp1_d64c7a0d8a2dcce655e88862b1a10e6a
D12	scatter	direct-english	9	esp1_c9b04eb2c131444a09aa8be2462a4ba8	porter-equivalent-phrase	10	9	6	14	1|10|6|14|esp1_c9b04eb2c131444a09aa8be2462a4ba8
