context_id	rank	captured_at	environment	private_evidence_pointer	evidence_sha256	japanese	english	japanese_id	english_id	zenbu_present_pre	zenbu_rank_pre	lexical_relation	general_japanese	general_english	direct_link	japanese_indices	duplicate_group	duplicate_group_size	observation_source
D13	8	2026-08-14T23:25:20+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-002.jpeg	e3d08d376a5a8292e3563d75848947a55ca0faea150dfca673d46c2eabb9ab75	彼は古典の教育を受けている。	He is a man with a classical education.	107547	296139	true	23	normalized-literal-surface	true	true	true	true	english:296139	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	9	2026-08-14T23:25:22+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-003.jpeg	1e5a79fbdbaf01da610c7969ad5c0292e9d58bc1af491677927b707410223a99	彼は教育のイロハも知らない。	He doesn't even know the elements of an education.	108352	295334	true	25	normalized-literal-surface	true	true	true	true	english:295334	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D13	10	2026-08-14T23:25:23+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-004.jpeg	1b157c9b423cd5c8fb5fd6d56821fa1964321bd1a9577b8f787fe64527e7fc5f	彼女は古典の教育を受けている。	She is a woman with a classical education.	90195	313518	true	37	normalized-literal-surface	true	true	true	true	english:313518	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	11	2026-08-14T23:25:25+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-005.jpeg	b3bb10274bdceaec7fb7017854939d6cb9e04ecdba5ecdaad11cbe8b4213b978	彼女は教育の重要性を力説した。	She emphasized the importance of education.	90461	313252	true	38	normalized-literal-surface	true	true	true	true	english:313252	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	12	2026-08-14T23:25:27+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-006.jpeg	462d3e988b69d542405bf06028346c3bf6e3a1b39af2362d02a8aaf4b9d525f5	彼は教育制度の改革を提案した。	He proposed a reform in the educational system.	108344	295342	true	29	normalized-literal-surface	true	true	true	true	english:295342	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	13	2026-08-14T23:25:29+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-008.jpeg	aaaf1d0e4b0950f0dd7feca7ade1414084bb90b590ea192ff4caf356935fe755	彼は教育を生涯の仕事に選んだ。	He chose education for his career.	108346	295340	true	30	normalized-literal-surface	true	true	true	true	english:295340	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	14	2026-08-14T23:25:31+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-009.jpeg	f0a4d92cdb6d5bdcc7b783bae199a0c8691d27a258bed32b44bd1fe7909f08dc	両親は子供達の教育に責任を負う。	Parents are responsible for their children's education.	78013	269755	true	54	normalized-literal-surface	true	true	true	true	english:269755	3	issue-147-capture-ocr-exact-en-ja-1.000
D13	15	2026-08-14T23:25:31+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-009.jpeg	f0a4d92cdb6d5bdcc7b783bae199a0c8691d27a258bed32b44bd1fe7909f08dc	両親は子どもの教育に対して責任がある。	Parents are responsible for their children's education.	78015	269755	true	88	normalized-literal-surface	true	true	true	true	english:269755	3	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D13	16	2026-08-14T23:25:33+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-010.jpeg	7db2d7e952530bb64cc1f9d98237d7833e352802cd4d2bc3db26dee7d5c2913c	旅はよりよい教育法の一つである。	Travel is one of the better forms of education.	78201	325517	true	55	normalized-literal-surface	true	true	true	true	english:325517	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	17	2026-08-14T23:25:36+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-012.jpeg	9e9bc4b4fd6445bf8fd33f11fb1bb4b04baca10272dc39568b793648e12a8809	試験が教育を駄目にしていると思う。	I think exams are ruining education.	5017	1611	true	63	normalized-literal-surface	true	true	true	false	english:1611	1	issue-147-capture-ocr-segment-best-en-0.917
D13	18	2026-08-14T23:25:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-013.jpeg	183b8662d650892e63e1b022b9aa05d4b2b2b7c56f03d837781e3cfc73680af6	彼は大学教育の改革を主張している。	He advocates reform of university education.	102432	301262	true	56	normalized-literal-surface	true	true	true	true	english:301262	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	19	2026-08-14T23:25:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-014.jpeg	676811de1fe14f9910455054b8babf0ac712e73a81b1fd63e281e7a637cceaa8	パパはラテン語の素養もあったのです。	Papa had a classical education.	74442	329277	true	71	normalized-literal-surface	true	true	true	true	english:329277	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	20	2026-08-14T23:25:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-015.jpeg	4eab218205ffce2115cd92763fe31da9116d189e1e0d759f025b87b5356def18	彼は子供たちに良い教育を受けさせた。	He gave his children a good education.	106559	297126	true	65	normalized-literal-surface	true	true	true	true	english:297126	2	issue-147-capture-ocr-exact-en-ja-1.000
D14	1	2026-08-14T23:30:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-000.jpeg	bc060bd0e45dd1205991bf4bce74ac19ef7e0a2cd30e577a12a8e669c88aadfa	名案が心に浮かんだ。	A great idea presented itself in my mind.	80816	322899	true	49	normalized-literal-surface	true	true	true	true	english:322899	1	issue-147-capture-ocr-exact-en-1.000
D14	2	2026-08-14T23:30:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-000.jpeg	bc060bd0e45dd1205991bf4bce74ac19ef7e0a2cd30e577a12a8e669c88aadfa	風は種を遠くへ運ぶ。	The wind carries seeds for great distances.	84010	319707	true	50	normalized-literal-surface	true	true	true	true	english:319707	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	3	2026-08-14T23:30:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-000.jpeg	bc060bd0e45dd1205991bf4bce74ac19ef7e0a2cd30e577a12a8e669c88aadfa	平和はとても大切です。	Peace is of great importance.	83539	320177	true	80	normalized-literal-surface	true	true	true	true	english:320177	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	4	2026-08-14T23:30:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-000.jpeg	bc060bd0e45dd1205991bf4bce74ac19ef7e0a2cd30e577a12a8e669c88aadfa	鈴木氏は偉大な科学者だ。	Mr Suzuki is a great scientist.	77610	326108	false	""	normalized-literal-surface	true	true	true	true	english:326108	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	5	2026-08-14T23:30:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-000.jpeg	bc060bd0e45dd1205991bf4bce74ac19ef7e0a2cd30e577a12a8e669c88aadfa	本当にすばらしいですね。	That's really great!	81547	273617	false	""	normalized-literal-surface	true	true	true	true	english:273617	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	6	2026-08-14T23:30:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-000.jpeg	bc060bd0e45dd1205991bf4bce74ac19ef7e0a2cd30e577a12a8e669c88aadfa	日本語版があったらいいな。	It would be great if there was a Japanese edition.	75820	327898	false	""	normalized-literal-surface	true	true	true	true	english:327898	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	7	2026-08-14T23:30:48+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-001.jpeg	7624b30e95e169b9b53ba4720550b0f38deb87db76d87bc5288aea061f558883	嵐は作物に大損害を与えた。	The storm did great harm to the crop.	78411	325305	false	""	normalized-literal-surface	true	true	true	true	english:325305	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	8	2026-08-14T23:30:48+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-001.jpeg	7624b30e95e169b9b53ba4720550b0f38deb87db76d87bc5288aea061f558883	野口英世は偉大な人だった。	Hideyo Noguchi was a great man.	79605	324113	false	""	normalized-literal-surface	true	true	true	true	english:324113	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	9	2026-08-14T23:30:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-002.jpeg	3d95cec55ad11b25bd3cab8216fd557f02659df7435237f53f9633401da30a91	豊かさの配分は大問題だね。	How to distribute abundance is a great problem.	82623	321093	false	""	normalized-literal-surface	true	true	true	true	english:321093	1	issue-147-capture-ocr-segment-best-en-0.795
D14	10	2026-08-14T23:30:53+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-004.jpeg	13b3a8d09f8cd6633293b160bab7a893b59f73d9a8766d8ceb7a549ecaf4d2f8	目に見える星の数は無数です。	The number of visible stars is very great.	79973	323744	false	""	normalized-literal-surface	true	true	true	true	english:323744	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	11	2026-08-14T23:30:53+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-004.jpeg	13b3a8d09f8cd6633293b160bab7a893b59f73d9a8766d8ceb7a549ecaf4d2f8	北海道では雪がたくさん降る。	They get a great deal of snow in Hokkaido.	82451	321264	false	""	normalized-literal-surface	true	true	true	true	english:321264	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	12	2026-08-14T23:30:55+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-005.jpeg	eb082a8b1f880f241a96b05f579de54a4d6b814569a70bd2d95856c9a0163d49	母の愛ほど偉大なものはない。	Nothing is as great as maternal love.	83125	320591	false	""	normalized-literal-surface	true	true	true	true	english:320591	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	13	2026-08-14T23:30:58+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-007.jpeg	9ace86d0df3667c185f40732f1a699127ab1a933e35cd0a10f0b32f74d3fb62b	勇敢さは素晴らしい美徳である。	Bravery is a great virtue.	79416	324301	false	""	normalized-literal-surface	true	true	true	true	english:324301	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	14	2026-08-14T23:31:00+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-008.jpeg	149e15afc56f2b9beee2f9d07cadc12e9bfba574bd562952af9d4df8e228150b	毎年たくさんの事故が発生する。	A great number of accidents happen every year.	81246	322469	false	""	normalized-literal-surface	true	true	true	true	english:322469	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	15	2026-08-14T23:31:01+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-009.jpeg	83583925536bf4e0c5122210fee1c2518922dc0f8b1f91ef14700bdaf01762aa	野鳥を観察するのはとても面白い。	Watching wild birds is great fun.	79585	324133	false	""	normalized-literal-surface	true	true	true	true	english:324133	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	16	2026-08-14T23:31:03+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-010.jpeg	ee802e04fe42d1089ae399992789aab90427e294a9b95021eae6308da3bb2822	その瞬間、大音響とともに爆発した。	At that instant it exploded with a great noise.	74572	329147	false	""	normalized-literal-surface	true	true	true	true	english:329147	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D14	17	2026-08-14T23:31:04+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-011.jpeg	032dda5e774d2fffabf0e1235247ca69038ad7fd6229eb744ff3cff723031a71	両親の喜びようはとても大きかった。	Great was the delight of his parents.	78036	325682	false	""	normalized-literal-surface	true	true	true	true	english:325682	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	18	2026-08-14T23:31:24+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-013.jpeg	a58cf9562385dd2b517f3763ed5dd8da1b7241677314cc023d80dfb2fb368813	いわゆる裏方仕事もたくさんあります。	There's also a great deal of so called behind-the-scenes work.	74331	329389	false	""	normalized-literal-surface	true	true	true	true	english:329389	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	19	2026-08-14T23:31:25+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-014.jpeg	08ee9bc9acfe399d4b0a8454683d1e7f34cb0ad8730fb40d08ff507aba179a92	毎年沢山の数の書物が出版されている。	A great number of books are published every year.	81235	322480	false	""	normalized-literal-surface	true	true	true	true	english:322480	1	issue-147-capture-ocr-exact-en-ja-1.000
D14	20	2026-08-14T23:31:27+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D14-exhaustive-page-015.jpeg	87acde522f85040d953657e118c2c6417f020c868259d35da21a6c68bb216982	皆さんは、モラルを大切にしていますか。	Do you all place great importance on morals?	74321	329399	false	""	normalized-literal-surface	true	true	true	true	english:329399	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	1	2026-08-14T23:34:23+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-000.jpeg	316fafe32a461fef80f18984f2c3aa1edbd4aa2e7d94d23703a7f61f4d009ab0	いいね！	Neat!	13080161	10976470	true	1	normalized-literal-surface	true	true	true	false	english:10976470	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	2	2026-08-14T23:34:23+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-000.jpeg	316fafe32a461fef80f18984f2c3aa1edbd4aa2e7d94d23703a7f61f4d009ab0	彼女は字がとても上手です。	She has very neat handwriting.	89186	314520	true	5	normalized-literal-surface	true	true	true	true	english:314520	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	3	2026-08-14T23:34:23+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-000.jpeg	316fafe32a461fef80f18984f2c3aa1edbd4aa2e7d94d23703a7f61f4d009ab0	彼はウイスキーを生で飲んだ。	He took a drink of whiskey neat.	114346	289326	true	7	normalized-literal-surface	true	true	true	true	english:289326	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	4	2026-08-14T23:34:23+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-000.jpeg	316fafe32a461fef80f18984f2c3aa1edbd4aa2e7d94d23703a7f61f4d009ab0	彼女はいつも清潔な感じがする。	She is always neat and tidy.	88369	315338	true	16	normalized-literal-surface	true	true	true	true	english:315338	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	5	2026-08-14T23:34:23+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-000.jpeg	316fafe32a461fef80f18984f2c3aa1edbd4aa2e7d94d23703a7f61f4d009ab0	彼の部屋は小奇麗とは到底言えない。	His room is anything but neat.	116204	287459	true	22	normalized-literal-surface	true	true	true	true	english:287459	2	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D15	6	2026-08-14T23:34:23+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-000.jpeg	316fafe32a461fef80f18984f2c3aa1edbd4aa2e7d94d23703a7f61f4d009ab0	彼の部屋は決してきちんとしていない。	His room is anything but neat.	116207	287459	true	27	normalized-literal-surface	true	true	true	true	english:287459	2	issue-147-capture-ocr-exact-en-ja-1.000
D15	7	2026-08-14T23:34:31+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-001.jpeg	58298b516a4bd8872e53342b704d0d281b02deb1b6f0545766697b31a4481d1f	彼女は部屋をいつもきれいにしている。	She always keeps her room neat and tidy.	86871	316839	true	31	normalized-literal-surface	true	true	true	true	english:316839	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	8	2026-08-14T23:34:32+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-002.jpeg	062ff7e20289069536ab25359bc247d092597427a0599b9b499abb5e9e3b2e18	ちょっと、これマジかわいい！	Hey, that's really neat.	3576156	3575411	true	9	normalized-literal-surface	true	true	true	false	english:3575411	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	9	2026-08-14T23:34:32+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-002.jpeg	062ff7e20289069536ab25359bc247d092597427a0599b9b499abb5e9e3b2e18	彼女の髪は美しい巻き髪になっていた。	Her hair hung in neat coils.	94064	309642	true	32	normalized-literal-surface	true	true	true	true	english:309642	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	10	2026-08-14T23:34:33+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-003.jpeg	fe02060e0c8b448118678a5a65a381f9f9c1c750c0a979561223adbe6254ff38	彼らはいすを集めて整然と列に並べた。	They assembled the chairs in neat rows.	98208	305494	true	33	normalized-literal-surface	true	true	true	true	english:305494	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	11	2026-08-14T23:34:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-006.jpeg	30c1ad03466680ff40dd72e220f14b287724dfa3974cf862d4df645c94da20a1	彼はいつも部屋をきちんと整頓している。	He always keeps his room as neat as a pin.	114463	289208	true	36	normalized-literal-surface	true	true	true	true	english:289208	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	12	2026-08-14T23:34:39+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-007.jpeg	56a7228abd470665da78510d03c1ebdb70b5e315efcfee1aab0facd40565e55b	自分の部屋はきちんと片づけておきなさい。	Keep your room neat and tidy.	149774	264784	true	39	normalized-literal-surface	true	true	true	true	english:264784	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	13	2026-08-14T23:34:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-008.jpeg	0d5e3765545740d20416e43c02259b0fecd7c79b6d82902b223365ac53510b7d	部屋の隅に本がきちんと積み重ねられていた。	There was a neat pile of books in the corner of the room.	84189	319526	true	43	normalized-literal-surface	true	true	true	true	english:319526	1	issue-147-capture-ocr-exact-en-ja-1.000
D15	14	2026-08-14T23:34:42+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-009.jpeg	71dbd09c21c968a49c13496aec12aa48b91bdb540b2e7fc42480a91436ae6610	杉本夫人はいつもこぎれいな着物を着ている。	Mrs. Sugimoto always wears neat clothes.	143490	271077	true	41	normalized-literal-surface	true	true	true	true	english:271077	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D15	15	2026-08-14T23:34:45+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-011.jpeg	7a45e282038645a852890bcc6c6bbf25be063c6b3a222949952743c1dba92174	自分の部屋は出来るだけきちんとしておきたい。	I want to keep my room as neat as possible.	149773	264785	true	45	normalized-literal-surface	true	true	true	true	english:264785	1	issue-147-capture-ocr-segment-best-en-0.937
D15	16	2026-08-14T23:34:46+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-012.jpeg	991e694a7dc8f5e3b46d8a74ca14e4a361fe1cb67ffb3ac153c9712330dd9812	自分の部屋はできるだけ整理整頓しておきなさい。	Keep your room as neat as you can.	1189189	264786	true	47	normalized-literal-surface	true	true	true	false	english:264786	2	issue-147-capture-ocr-exact-en-ja-1.000
D15	17	2026-08-14T23:34:46+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-012.jpeg	991e694a7dc8f5e3b46d8a74ca14e4a361fe1cb67ffb3ac153c9712330dd9812	自分の部屋は出来るだけきちんとしておきなさい。	Keep your room as neat as you can.	149772	264786	true	48	normalized-literal-surface	true	true	true	true	english:264786	2	issue-147-capture-ocr-exact-en-ja-1.000
D15	18	2026-08-14T23:34:51+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-015.jpeg	352a6675e0e4aacb17c673e56f9e9d156c0e9edd7bcdc19642c3de1e46eca676	きちんとした身なりをしていられないほど貧しい人はいない。	No one is so poor that he cannot afford to be neat.	226050	63390	true	52	normalized-literal-surface	true	true	true	true	english:63390	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D15	19	2026-08-14T23:34:53+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D15-exhaustive-page-016.jpeg	1b9dcfb4af3e455ed9a3e6dbc55ce9a011875fe654b01bc232fa5ab3448acad3	彼の別荘はこぎれいで快適。その上、１０人も泊まることができる。	His cottage is neat and comfortable; moreover, it can accommodate as many as ten people.	116188	287481	true	54	normalized-literal-surface	true	true	true	true	english:287481	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D16	1	2026-08-14T23:35:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-000.jpeg	d64bedb0060f6452394587425458bfa45babeb68a58c80927b0aa38ab4d4a072	彼は動作がはやい。	He acts quickly.	115417	288254	true	12	normalized-literal-surface	true	true	true	true	english:288254	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	2	2026-08-14T23:35:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-000.jpeg	d64bedb0060f6452394587425458bfa45babeb68a58c80927b0aa38ab4d4a072	馬は走るのが速い。	A horse runs quickly.	121618	282387	true	13	normalized-literal-surface	true	true	true	true	english:282387	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	3	2026-08-14T23:35:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-000.jpeg	d64bedb0060f6452394587425458bfa45babeb68a58c80927b0aa38ab4d4a072	流行はすぐ変わります。	Fashions change quickly.	78253	325464	true	48	normalized-literal-surface	true	true	true	true	english:325464	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	4	2026-08-14T23:35:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-000.jpeg	d64bedb0060f6452394587425458bfa45babeb68a58c80927b0aa38ab4d4a072	年月が過ぎるのは早い。	The years pass by quickly.	121809	282196	true	36	normalized-literal-surface	true	true	true	true	english:282196	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	5	2026-08-14T23:35:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-000.jpeg	d64bedb0060f6452394587425458bfa45babeb68a58c80927b0aa38ab4d4a072	霧が急に濃くなってきた。	The fog was thickening quickly.	80867	322848	true	68	normalized-literal-surface	true	true	true	true	english:322848	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	6	2026-08-14T23:35:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-000.jpeg	d64bedb0060f6452394587425458bfa45babeb68a58c80927b0aa38ab4d4a072	彼女はすばやく服を着た。	She dressed herself quickly.	92690	311019	true	70	normalized-literal-surface	true	true	true	true	english:311019	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	7	2026-08-14T23:35:37+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-000.jpeg	d64bedb0060f6452394587425458bfa45babeb68a58c80927b0aa38ab4d4a072	彼は動きがびんしょうだ。	He moves quickly.	101661	302031	true	51	normalized-literal-surface	true	true	true	true	english:302031	2	issue-147-capture-ocr-exact-en-ja-1.000
D16	8	2026-08-14T23:35:47+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-001.jpeg	c746634b95fc40aa6fad40df933fb21f4c4c7f8539592067a94cac1f8fb5599a	彼はすぐに風邪が治った。	He was quickly cured of his cold.	113438	290235	true	56	normalized-literal-surface	true	true	true	true	english:290235	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	9	2026-08-14T23:35:48+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-002.jpeg	9319cf40e561cea28c5ae3091c618d3afc1118c16464536b620609293faf2360	彼女は急に老け込んできた。	She was aging quickly.	90521	313191	true	86	normalized-literal-surface	true	true	true	true	english:313191	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	10	2026-08-14T23:35:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-003.jpeg	a84960506094e28f0c58e5d6aa2a941bb25f4353af9400362b16a8c3a5f1adf5	彼は年なので速く歩けない。	He is too old to walk quickly.	101378	302319	true	72	normalized-literal-surface	true	true	true	true	english:302319	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	11	2026-08-14T23:35:52+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-004.jpeg	09434db38a46b842b05b8c83f4b4a6513fb8b1fefad1bcf65990bf4f9f5904fe	彼は人混みに素早く姿を消した。	He lost himself quickly in the crowd.	103556	300137	false	""	normalized-literal-surface	true	true	true	true	english:300137	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D16	12	2026-08-14T23:35:53+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-005.jpeg	c65c92811346bb3805a386b7ebc05e26825c57050409118c34fdb858598d4a65	彼はロシア語を素早く習得した。	He acquired Russian quickly.	110314	293374	false	""	normalized-literal-surface	true	true	true	true	english:293374	1	issue-147-capture-ocr-exact-en-ja-1.000
D16	13	2026-08-14T23:35:55+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D16-exhaustive-page-006.jpeg	07919cf84158222bdb17ae23861d79d2a61911e64bd80414aa5a2e8d87ae76a2	彼はすばやく部屋を出ていった。	He quickly went out of the room.	113361	290312	false	""	normalized-literal-surface	true	true	true	true	english:290312	1	issue-147-capture-ocr-exact-en-ja-1.000
