context_id	query	language	engine	rank	pair_id	other_engine	in_other_engine	other_rank	rank_delta
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	678	tatoeba:75107:328612	zenbu-normalized-literal-substring-length-id-baseline	true	1683	-1005
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	679	tatoeba:74964:328755	zenbu-normalized-literal-substring-length-id-baseline	true	6689	-6010
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	680	tatoeba:74863:328856	zenbu-normalized-literal-substring-length-id-baseline	true	5640	-4960
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	681	tatoeba:74618:329101	zenbu-normalized-literal-substring-length-id-baseline	true	6011	-5330
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	682	tatoeba:74420:329300	zenbu-normalized-literal-substring-length-id-baseline	true	6533	-5851
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	683	tatoeba:74245:329475	zenbu-normalized-literal-substring-length-id-baseline	true	6943	-6260
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	684	tatoeba:74140:329580	zenbu-normalized-literal-substring-length-id-baseline	true	6923	-6239
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	685	tatoeba:11212024:329580	zenbu-normalized-literal-substring-length-id-baseline	true	6907	-6222
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	686	tatoeba:74057:329663	zenbu-normalized-literal-substring-length-id-baseline	true	6006	-5320
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	687	tatoeba:8575505:330623	zenbu-normalized-literal-substring-length-id-baseline	true	592	95
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	688	tatoeba:349880:349838	zenbu-normalized-literal-substring-length-id-baseline	true	1242	-554
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	689	tatoeba:181880:366900	zenbu-normalized-literal-substring-length-id-baseline	true	6805	-6116
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	690	tatoeba:866751:372009	zenbu-normalized-literal-substring-length-id-baseline	true	6171	-5481
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	691	tatoeba:872718:372011	zenbu-normalized-literal-substring-length-id-baseline	true	6172	-5481
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	692	tatoeba:187942:372015	zenbu-normalized-literal-substring-length-id-baseline	true	520	172
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	693	tatoeba:3466602:372015	zenbu-normalized-literal-substring-length-id-baseline	true	45	648
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	694	tatoeba:10583616:372015	zenbu-normalized-literal-substring-length-id-baseline	true	117	577
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	695	tatoeba:237561:373251	zenbu-normalized-literal-substring-length-id-baseline	true	3390	-2695
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	696	tatoeba:2269256:373251	zenbu-normalized-literal-substring-length-id-baseline	true	1222	-526
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	697	tatoeba:872726:378537	zenbu-normalized-literal-substring-length-id-baseline	true	5840	-5143
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	698	tatoeba:390995:390998	zenbu-normalized-literal-substring-length-id-baseline	true	7128	-6430
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	699	tatoeba:393893:393894	zenbu-normalized-literal-substring-length-id-baseline	true	6647	-5948
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	700	tatoeba:394385:394386	zenbu-normalized-literal-substring-length-id-baseline	true	2090	-1390
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	701	tatoeba:9832618:399176	zenbu-normalized-literal-substring-length-id-baseline	true	3911	-3210
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	702	tatoeba:399255:399256	zenbu-normalized-literal-substring-length-id-baseline	true	6456	-5754
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	703	tatoeba:187552:400191	zenbu-normalized-literal-substring-length-id-baseline	true	784	-81
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	704	tatoeba:1667724:400191	zenbu-normalized-literal-substring-length-id-baseline	true	499	205
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	705	tatoeba:5298:401813	zenbu-normalized-literal-substring-length-id-baseline	true	2569	-1864
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	706	tatoeba:402803:402802	zenbu-normalized-literal-substring-length-id-baseline	true	3000	-2294
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	707	tatoeba:1140743:402802	zenbu-normalized-literal-substring-length-id-baseline	true	1424	-717
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	708	tatoeba:403004:403005	zenbu-normalized-literal-substring-length-id-baseline	true	6149	-5441
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	709	tatoeba:11608502:404106	zenbu-normalized-literal-substring-length-id-baseline	true	6397	-5688
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	710	tatoeba:419017:405764	zenbu-normalized-literal-substring-length-id-baseline	true	1664	-954
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	711	tatoeba:419018:405766	zenbu-normalized-literal-substring-length-id-baseline	true	2095	-1384
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	712	tatoeba:355101:407533	zenbu-normalized-literal-substring-length-id-baseline	true	6000	-5288
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	713	tatoeba:11571280:410535	zenbu-normalized-literal-substring-length-id-baseline	true	1853	-1140
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	714	tatoeba:155069:410664	zenbu-normalized-literal-substring-length-id-baseline	true	2840	-2126
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	715	tatoeba:411230:411232	zenbu-normalized-literal-substring-length-id-baseline	true	6269	-5554
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	716	tatoeba:412068:412069	zenbu-normalized-literal-substring-length-id-baseline	true	4204	-3488
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	717	tatoeba:412070:412071	zenbu-normalized-literal-substring-length-id-baseline	true	5138	-4421
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	718	tatoeba:349998:416546	zenbu-normalized-literal-substring-length-id-baseline	true	4859	-4141
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	719	tatoeba:419105:419091	zenbu-normalized-literal-substring-length-id-baseline	true	2560	-1841
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	720	tatoeba:481473:421377	zenbu-normalized-literal-substring-length-id-baseline	true	564	156
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	721	tatoeba:629035:427988	zenbu-normalized-literal-substring-length-id-baseline	true	185	536
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	722	tatoeba:223299:430144	zenbu-normalized-literal-substring-length-id-baseline	true	4171	-3449
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	723	tatoeba:145933:435766	zenbu-normalized-literal-substring-length-id-baseline	true	277	446
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	724	tatoeba:8969396:435767	zenbu-normalized-literal-substring-length-id-baseline	true	609	115
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	725	tatoeba:9106841:449059	zenbu-normalized-literal-substring-length-id-baseline	true	363	362
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	726	tatoeba:546095:449105	zenbu-normalized-literal-substring-length-id-baseline	true	567	159
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	727	tatoeba:1036790:455857	zenbu-normalized-literal-substring-length-id-baseline	true	6046	-5319
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	728	tatoeba:3360342:463150	zenbu-normalized-literal-substring-length-id-baseline	true	2552	-1824
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	729	tatoeba:468174:468169	zenbu-normalized-literal-substring-length-id-baseline	true	1248	-519
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	730	tatoeba:223955:473813	zenbu-normalized-literal-substring-length-id-baseline	true	2960	-2230
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	731	tatoeba:8789596:473813	zenbu-normalized-literal-substring-length-id-baseline	true	1295	-564
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	732	tatoeba:11498272:495876	zenbu-normalized-literal-substring-length-id-baseline	true	2284	-1552
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	733	tatoeba:1191606:495885	zenbu-normalized-literal-substring-length-id-baseline	true	4349	-3616
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	734	tatoeba:180183:500368	zenbu-normalized-literal-substring-length-id-baseline	true	160	574
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	735	tatoeba:508001:507997	zenbu-normalized-literal-substring-length-id-baseline	true	97	638
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	736	tatoeba:391430:509608	zenbu-normalized-literal-substring-length-id-baseline	true	1661	-925
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	737	tatoeba:375054:509619	zenbu-normalized-literal-substring-length-id-baseline	true	2557	-1820
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	738	tatoeba:1160576:516079	zenbu-normalized-literal-substring-length-id-baseline	true	5491	-4753
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	739	tatoeba:97742:528309	zenbu-normalized-literal-substring-length-id-baseline	true	3907	-3168
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	740	tatoeba:391954:533950	zenbu-normalized-literal-substring-length-id-baseline	true	846	-106
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	741	tatoeba:391936:535792	zenbu-normalized-literal-substring-length-id-baseline	true	6530	-5789
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	742	tatoeba:10690137:536360	zenbu-normalized-literal-substring-length-id-baseline	true	659	83
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	743	tatoeba:993806:556768	zenbu-normalized-literal-substring-length-id-baseline	true	6478	-5735
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	744	tatoeba:546092:561094	zenbu-normalized-literal-substring-length-id-baseline	true	852	-108
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	745	tatoeba:564276:564277	zenbu-normalized-literal-substring-length-id-baseline	true	6367	-5622
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	746	tatoeba:1736460:564277	zenbu-normalized-literal-substring-length-id-baseline	true	5540	-4794
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	747	tatoeba:605958:605959	zenbu-normalized-literal-substring-length-id-baseline	true	7150	-6403
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	748	tatoeba:10157779:619093	zenbu-normalized-literal-substring-length-id-baseline	true	377	371
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	749	tatoeba:741581:631443	zenbu-normalized-literal-substring-length-id-baseline	true	572	177
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	750	tatoeba:671786:671764	zenbu-normalized-literal-substring-length-id-baseline	true	1677	-927
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	751	tatoeba:2131009:681447	zenbu-normalized-literal-substring-length-id-baseline	true	1606	-855
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	752	tatoeba:825083:681880	zenbu-normalized-literal-substring-length-id-baseline	true	3851	-3099
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	753	tatoeba:937578:682365	zenbu-normalized-literal-substring-length-id-baseline	true	2167	-1414
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	754	tatoeba:684617:684675	zenbu-normalized-literal-substring-length-id-baseline	true	5146	-4392
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	755	tatoeba:684618:684676	zenbu-normalized-literal-substring-length-id-baseline	true	5147	-4392
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	756	tatoeba:672255:684708	zenbu-normalized-literal-substring-length-id-baseline	true	186	570
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	757	tatoeba:672220:684709	zenbu-normalized-literal-substring-length-id-baseline	true	3830	-3073
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	758	tatoeba:3875188:687448	zenbu-normalized-literal-substring-length-id-baseline	true	2088	-1330
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	759	tatoeba:8576494:687448	zenbu-normalized-literal-substring-length-id-baseline	true	593	166
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	760	tatoeba:1047132:687818	zenbu-normalized-literal-substring-length-id-baseline	true	2219	-1459
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	761	tatoeba:719259:719229	zenbu-normalized-literal-substring-length-id-baseline	true	5148	-4387
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	762	tatoeba:997853:719236	zenbu-normalized-literal-substring-length-id-baseline	true	4918	-4156
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	763	tatoeba:726824:724458	zenbu-normalized-literal-substring-length-id-baseline	true	2109	-1346
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	764	tatoeba:1485338:731366	zenbu-normalized-literal-substring-length-id-baseline	true	742	22
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	765	tatoeba:749155:752148	zenbu-normalized-literal-substring-length-id-baseline	true	1682	-917
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	766	tatoeba:9700845:752148	zenbu-normalized-literal-substring-length-id-baseline	true	917	-151
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	767	tatoeba:753379:757358	zenbu-normalized-literal-substring-length-id-baseline	true	6013	-5246
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	768	tatoeba:767900:767891	zenbu-normalized-literal-substring-length-id-baseline	true	1256	-488
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	769	tatoeba:12824508:773323	zenbu-normalized-literal-substring-length-id-baseline	true	4	765
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	770	tatoeba:12824509:773323	zenbu-normalized-literal-substring-length-id-baseline	true	14	756
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	771	tatoeba:778997:783892	zenbu-normalized-literal-substring-length-id-baseline	true	5411	-4640
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	772	tatoeba:792614:790044	zenbu-normalized-literal-substring-length-id-baseline	true	1265	-493
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	773	tatoeba:793356:793357	zenbu-normalized-literal-substring-length-id-baseline	true	3844	-3071
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	774	tatoeba:2410402:843063	zenbu-normalized-literal-substring-length-id-baseline	true	2981	-2207
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	775	tatoeba:10979863:872962	zenbu-normalized-literal-substring-length-id-baseline	true	124	651
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	776	tatoeba:881518:881343	zenbu-normalized-literal-substring-length-id-baseline	true	1720	-944
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	777	tatoeba:1192237:884602	zenbu-normalized-literal-substring-length-id-baseline	true	1017	-240
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	778	tatoeba:3402179:887369	zenbu-normalized-literal-substring-length-id-baseline	true	5818	-5040
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	779	tatoeba:867807:888674	zenbu-normalized-literal-substring-length-id-baseline	true	1286	-507
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	780	tatoeba:891764:892400	zenbu-normalized-literal-substring-length-id-baseline	true	5846	-5066
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	781	tatoeba:2384261:895382	zenbu-normalized-literal-substring-length-id-baseline	true	1227	-446
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	782	tatoeba:10029281:895382	zenbu-normalized-literal-substring-length-id-baseline	true	926	-144
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	783	tatoeba:4900041:898527	zenbu-normalized-literal-substring-length-id-baseline	true	3408	-2625
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	784	tatoeba:2305143:898576	zenbu-normalized-literal-substring-length-id-baseline	true	5127	-4343
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	785	tatoeba:1627247:906714	zenbu-normalized-literal-substring-length-id-baseline	true	6220	-5435
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	786	tatoeba:1254673:908416	zenbu-normalized-literal-substring-length-id-baseline	true	3181	-2395
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	787	tatoeba:909466:909497	zenbu-normalized-literal-substring-length-id-baseline	true	6290	-5503
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	788	tatoeba:8663717:913459	zenbu-normalized-literal-substring-length-id-baseline	true	1284	-496
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	789	tatoeba:8663718:913459	zenbu-normalized-literal-substring-length-id-baseline	true	2612	-1823
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	790	tatoeba:918638:919268	zenbu-normalized-literal-substring-length-id-baseline	true	4901	-4111
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	791	tatoeba:901653:924147	zenbu-normalized-literal-substring-length-id-baseline	true	6175	-5384
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	792	tatoeba:773069:924153	zenbu-normalized-literal-substring-length-id-baseline	true	5642	-4850
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	793	tatoeba:941436:941437	zenbu-normalized-literal-substring-length-id-baseline	true	910	-117
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	794	tatoeba:997158:953068	zenbu-normalized-literal-substring-length-id-baseline	true	4917	-4123
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	795	tatoeba:997161:953071	zenbu-normalized-literal-substring-length-id-baseline	true	3919	-3124
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	796	tatoeba:997162:953071	zenbu-normalized-literal-substring-length-id-baseline	true	4613	-3817
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	797	tatoeba:997216:953114	zenbu-normalized-literal-substring-length-id-baseline	true	4614	-3817
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	798	tatoeba:997217:953114	zenbu-normalized-literal-substring-length-id-baseline	true	3920	-3122
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	799	tatoeba:2298524:953232	zenbu-normalized-literal-substring-length-id-baseline	true	5795	-4996
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	800	tatoeba:1172974:953237	zenbu-normalized-literal-substring-length-id-baseline	true	5493	-4693
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	801	tatoeba:1172975:953237	zenbu-normalized-literal-substring-length-id-baseline	true	4973	-4172
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	802	tatoeba:1537193:953319	zenbu-normalized-literal-substring-length-id-baseline	true	5916	-5114
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	803	tatoeba:1533031:953323	zenbu-normalized-literal-substring-length-id-baseline	true	6496	-5693
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	804	tatoeba:9640578:953369	zenbu-normalized-literal-substring-length-id-baseline	true	4915	-4111
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	805	tatoeba:2298444:953413	zenbu-normalized-literal-substring-length-id-baseline	true	545	260
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	806	tatoeba:2302131:953413	zenbu-normalized-literal-substring-length-id-baseline	true	1634	-828
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	807	tatoeba:1558346:953420	zenbu-normalized-literal-substring-length-id-baseline	true	1100	-293
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	808	tatoeba:1558342:953443	zenbu-normalized-literal-substring-length-id-baseline	true	748	60
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	809	tatoeba:10903701:953449	zenbu-normalized-literal-substring-length-id-baseline	true	968	-159
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	810	tatoeba:1483518:953450	zenbu-normalized-literal-substring-length-id-baseline	true	1929	-1119
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	811	tatoeba:2298199:953459	zenbu-normalized-literal-substring-length-id-baseline	true	315	496
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	812	tatoeba:1463631:953487	zenbu-normalized-literal-substring-length-id-baseline	true	3212	-2400
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	813	tatoeba:2298205:953491	zenbu-normalized-literal-substring-length-id-baseline	true	6961	-6148
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	814	tatoeba:1490490:953588	zenbu-normalized-literal-substring-length-id-baseline	true	1932	-1118
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	815	tatoeba:1553277:953640	zenbu-normalized-literal-substring-length-id-baseline	true	5917	-5102
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	816	tatoeba:1553278:953640	zenbu-normalized-literal-substring-length-id-baseline	true	5918	-5102
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	817	tatoeba:1525380:953655	zenbu-normalized-literal-substring-length-id-baseline	true	1096	-279
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	818	tatoeba:1518832:953660	zenbu-normalized-literal-substring-length-id-baseline	true	5914	-5096
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	819	tatoeba:1518833:953660	zenbu-normalized-literal-substring-length-id-baseline	true	6080	-5261
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	820	tatoeba:3367026:953746	zenbu-normalized-literal-substring-length-id-baseline	true	6586	-5766
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	821	tatoeba:10880255:953763	zenbu-normalized-literal-substring-length-id-baseline	true	122	699
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	822	tatoeba:11395147:953794	zenbu-normalized-literal-substring-length-id-baseline	true	992	-170
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	823	tatoeba:1487277:953977	zenbu-normalized-literal-substring-length-id-baseline	true	6627	-5804
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	824	tatoeba:2107439:953980	zenbu-normalized-literal-substring-length-id-baseline	true	5584	-4760
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	825	tatoeba:1240854:953982	zenbu-normalized-literal-substring-length-id-baseline	true	5709	-4884
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	826	tatoeba:12777924:953982	zenbu-normalized-literal-substring-length-id-baseline	true	5510	-4684
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	827	tatoeba:8817382:953999	zenbu-normalized-literal-substring-length-id-baseline	true	2150	-1323
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	828	tatoeba:8794789:954001	zenbu-normalized-literal-substring-length-id-baseline	true	1719	-891
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	829	tatoeba:8762392:954007	zenbu-normalized-literal-substring-length-id-baseline	true	4888	-4059
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	830	tatoeba:997799:954011	zenbu-normalized-literal-substring-length-id-baseline	true	6699	-5869
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	831	tatoeba:8802677:954013	zenbu-normalized-literal-substring-length-id-baseline	true	3869	-3038
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	832	tatoeba:8802678:954013	zenbu-normalized-literal-substring-length-id-baseline	true	3039	-2207
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	833	tatoeba:1587323:954014	zenbu-normalized-literal-substring-length-id-baseline	true	6084	-5251
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	834	tatoeba:1078927:954226	zenbu-normalized-literal-substring-length-id-baseline	true	6614	-5780
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	835	tatoeba:1106803:954226	zenbu-normalized-literal-substring-length-id-baseline	true	6617	-5782
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	836	tatoeba:1106804:954226	zenbu-normalized-literal-substring-length-id-baseline	true	6664	-5828
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	837	tatoeba:8441326:954266	zenbu-normalized-literal-substring-length-id-baseline	true	1274	-437
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	838	tatoeba:2348979:954279	zenbu-normalized-literal-substring-length-id-baseline	true	1639	-801
D03	eat	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	839	tatoeba:1036795:954285	zenbu-normalized-literal-substring-length-id-baseline	true	5867	-5028
